effect_type,effect_label,feature,feature_label,feature_family,mean_chatgpt_raw,mean_xai_raw,mean_chatgpt_standardized,mean_xai_standardized,abs_standardized_model_gap,n_pairs,mean_chatgpt,mean_xai,mean_difference_xai_minus_chatgpt,median_difference_xai_minus_chatgpt,sd_difference,se_difference,ci95_low,ci95_high,bootstrap_ci95_low,bootstrap_ci95_high,paired_t_statistic,paired_t_p_value,cohens_dz,wilcoxon_statistic,wilcoxon_p_value,holm_adjusted_p_all_features,bh_fdr_p_all_features
filmstock_cinestill_minus_portra,CineStill minus Portra,color_spatial_range_lab_a,color_spatial_range_lab_a,spatial_covariance,3.186490260892444,1.981663703918457,0.4126456017219379,0.2566224104149419,0.1560231913069961,72,3.186490260892444,1.981663703918457,-1.204826556973987,-1.151719093322754,9.636837508389425,1.1357121918958393,-3.469372349786114,1.05971923583814,-3.435734199815326,1.0166705771452818,-1.060855527986167,0.2923509885513908,-0.12502302294970896,1097.0,0.2233237470279128,1.0,0.6478232132672864
scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_corr_l_b_sd,local_lab_corr_l_b_sd,color,-0.009085322030612698,0.006177294621303764,-0.09237148369131247,0.06280524426603208,0.15517672795734455,72,-0.009085322030612698,0.006177294621303764,0.01526261665191646,0.02675448940385769,0.1454550689956825,0.01714204427413404,-0.01891764883980919,0.049442882143642106,-0.01714998968021337,0.04766200092772793,0.8903615232721406,0.3762789358174187,0.10493011180221912,1159.0,0.38440288464473416,1.0,0.7055230046576602
filmstock_cinestill_minus_portra,CineStill minus Portra,shadow_lab_a,shadow_lab_a,color,0.7134336687676195,0.23907154431152675,0.2332873585986595,0.07817456833075909,0.15511279026790034,72,0.7134336687676195,0.23907154431152675,-0.4743621244560927,-0.8675832003355026,3.5494863372806966,0.4183109764700303,-1.308450521685537,0.3597262727733517,-1.2905672336938248,0.34263328514320507,-1.1339939689344447,0.2606114486567617,-0.1336424708763655,1080.0,0.1891370322394753,1.0,0.6122799094948016
lighting_warm_minus_cool,Warm practical minus cool ambient,hue_yellow_share,hue_yellow_share,color,0.03966876317040002,0.05419223010540871,0.4228183773309297,0.5776199953269732,0.15480161799604347,72,0.03966876317040002,0.05419223010540871,0.014523466935008679,0.030768151717017314,0.1436318428133278,0.016927175007937396,-0.019228361408430317,0.04827529527844768,-0.018747985165054274,0.04611506016180567,0.8579970921431612,0.39378123803087234,0.1011159270154614,1121.0,0.27878319344935953,1.0,0.714779910373004
scan_pushed_minus_clean,Pushed scan minus clean scan,fft_high_freq_power_share,High-frequency power share,tone_texture,0.002832903851811888,0.005789794015358334,0.14633266405673107,0.29906979796198246,0.15273713390525137,72,0.002832903851811888,0.005789794015358334,0.002956890163546446,0.004396749002343464,0.02095150814723131,0.002469158914498743,-0.001966472878175227,0.007880253205268119,-0.0017998129560414607,0.007660461815806686,1.1975293069165278,0.23508308041784154,0.14113018226505053,1039.0,0.12277844725020085,1.0,0.5852068172103715
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_mean,luma_mean,tone_texture,-0.05445036188814269,-0.06654235221496567,-0.6812326682296194,-0.8325164898407701,0.15128382161115056,72,-0.05445036188814269,-0.06654235221496567,-0.01209199032682299,-0.008786821974509862,0.10508983545020659,0.012384955880103254,-0.036786890965015556,0.012602910311369574,-0.035780247739068835,0.011916941450798487,-0.976345046674658,0.33220844986294046,-0.11506336721359114,1138.0,0.32332014437820955,1.0,0.6765252814300825
filmstock_cinestill_minus_portra,CineStill minus Portra,hue_circular_mean_turns,hue_circular_mean_turns,color,0.05902419371826928,0.01340341957218007,0.1950816709355971,0.04429982557444823,0.15078184536114883,72,0.05902419371826928,0.01340341957218007,-0.04562077414608921,-0.0030134089272747765,0.5426189395851142,0.06394825529681464,-0.17312997368047167,0.08188842538829323,-0.1706971446286545,0.07858934410969103,-0.7134013888938993,0.4779358583401691,-0.08407515996579626,1206.0,0.5444729881917778,1.0,0.7597621661114102
filmstock_cinestill_minus_portra,CineStill minus Portra,highlight_midtone_lab_b_delta,highlight_midtone_lab_b_delta,color,3.3486760762526604,1.9866873456889556,0.37050177300689907,0.21980961049294132,0.15069216251395778,72,3.3486760762526604,1.9866873456889556,-1.3619887305637046,-0.8542858362197876,10.706930805802626,1.2618238964130306,-3.8779941202055923,1.1540166590781833,-3.839950236456692,1.053383615750821,-1.0793809932078569,0.2840711107078053,-0.12720626996352438,1146.0,0.3458013708109299,1.0,0.6367111102071498
scan_pushed_minus_clean,Pushed scan minus clean scan,halation_background_red_excess_mean,halation_background_red_excess_mean,film_response,-0.006373164445297637,0.0004499561283511058,-0.1405096607724518,0.009920218362441292,0.1504298791348931,72,-0.006373164445297637,0.0004499561283511058,0.006823120573648743,-0.001004801131784916,0.04401316323049928,0.005187001030292742,-0.003519465729711896,0.017165706877009385,-0.0032254537465936056,0.017299604040979622,1.3154268784218195,0.19259867369877112,0.15502454431452012,1172.0,0.42553206825656176,1.0,0.5209137555836811
scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_minus_shadow_warmth,Highlight-shadow warmth split,color,0.023542223278329603,0.003719164369006952,0.17832475787031235,0.028171472071354658,0.15015328579895773,72,0.023542223278329603,0.003719164369006952,-0.019823058909322653,-0.027265604585409164,0.1174782649800462,0.01384494630157013,-0.047429097765517236,0.0077829799468719305,-0.0463641722857978,0.006963230062198508,-1.4317902343235926,0.1565914902754939,-0.16873809732114806,1048.0,0.13551299234040762,1.0,0.45126119118799973
filmstock_cinestill_minus_portra,CineStill minus Portra,rgb_mean_g,rgb_mean_g,color,-0.054741729154355,-0.06703123181230491,-0.6680529557282827,-0.8180306546775474,0.1499776989492645,72,-0.054741729154355,-0.06703123181230491,-0.012289502657949924,-0.009315066039562225,0.10346151275761004,0.012193056210454094,-0.03660176622255378,0.012022760906653933,-0.03570389658367882,0.01213268514515622,-1.0079099485667211,0.31692039814099704,-0.11878332657615215,1142.0,0.3344389985846644,1.0,0.6645105122311228
scan_pushed_minus_clean,Pushed scan minus clean scan,edge_luma_mean,edge_luma_mean,structure,-0.057526139749421015,-0.044719135388731956,-0.6687059947628335,-0.5198324456553997,0.1488735491074337,72,-0.057526139749421015,-0.044719135388731956,0.012807004360689057,0.018264271318912506,0.10466190726886493,0.012334524060288668,-0.011787338084855827,0.03740134680623394,-0.011309148836880922,0.03654906680910949,1.0383055153235747,0.302651025712755,0.12236547847144875,1105.0,0.2408583945634496,1.0,0.6606375001565734
lighting_warm_minus_cool,Warm practical minus cool ambient,rms_contrast,RMS contrast,tone_texture,-0.03275324487023883,-0.02750951051712036,-0.9298213168233905,-0.7809586315961632,0.14886268522722754,72,-0.03275324487023883,-0.02750951051712036,0.005243734353118473,0.0006179660558700562,0.049665676685388946,0.005853156129409523,-0.006427127492082618,0.016914596198319563,-0.006250265732200609,0.016557089435971444,0.895881510279732,0.37334346574784727,0.10558064850974068,1166.0,0.4062388341618619,1.0,0.7048276583685235
lighting_warm_minus_cool,Warm practical minus cool ambient,luma_sd,luma_sd,tone_texture,-0.03275324280233923,-0.027509511489883252,-0.9298212801633695,-0.7809586777271815,0.14886260243618812,72,-0.03275324280233923,-0.027509511489883252,0.00524373131245597,0.0006179636695989865,0.049665674955337864,0.005853155925521048,-0.0064271301262030485,0.01691459275111499,-0.006467761427688532,0.016820951069317847,0.8958810219956976,0.3733437247701381,0.1055805909649154,1166.0,0.4062388341618619,1.0,0.7048276583685235
filmstock_cinestill_minus_portra,CineStill minus Portra,texture_highpass_mad,High-pass texture MAD,tone_texture,-0.00019782567526110343,6.194388131714529e-05,-0.1133338771298063,0.03548750800357304,0.14882138513337934,72,-0.00019782567526110343,6.194388131714529e-05,0.00025976955657824874,-0.00012672296725213528,0.0030080540606390155,0.00035450257074226305,-0.0004470884932375114,0.0009666276063940089,-0.00041515991534753183,0.0009643536295496029,0.7327719966440276,0.4661098713753096,0.08635800798176634,1269.0,0.8006343602317088,1.0,0.7571505389907196
filmstock_cinestill_minus_portra,CineStill minus Portra,lab_mean_l,lab_mean_l,color,-5.685135801633199,-6.928619543711345,-0.674670207910983,-0.8222377355962114,0.14756752768522835,72,-5.685135801633199,-6.928619543711345,-1.2434837420781453,-1.2640280723571777,11.115760228741264,1.3100049059644463,-3.8555593361711855,1.3685918520148947,-3.743050330546167,1.3009271664751874,-0.9492206757521058,0.3457282764665904,-0.11186672944446517,1139.0,0.32607700952115626,1.0,0.6774342802826397
filmstock_cinestill_minus_portra,CineStill minus Portra,red_highlight_excess_mean,Red highlight excess,film_response,-0.005705665499741978,0.003271072120898882,-0.09358165020375406,0.053650591157693044,0.14723224136144714,72,-0.005705665499741978,0.003271072120898882,0.00897673762064086,0.014133190270513296,0.10074187562646912,0.011872543900821349,-0.0146964425498579,0.03264991779113962,-0.01331281299110761,0.03167730344275444,0.7560921817286222,0.45209532368154803,0.0891063181504067,1205.0,0.5407530770127831,1.0,0.7571505389907196
filmstock_cinestill_minus_portra,CineStill minus Portra,color_spatial_var_rgb_g,color_spatial_var_rgb_g,spatial_covariance,-0.0020896610706889382,-0.0038695589885012144,-0.17259935946267752,-0.31961326752293,0.1470139080602525,72,-0.0020896610706889382,-0.0038695589885012144,-0.0017798979178122762,-0.002411467023193836,0.017175772063125212,0.002024184149658383,-0.005816006478321846,0.002256210642697294,-0.005739264035219094,0.00221534662858984,-0.8793162015978961,0.38219625153723963,-0.1036284081595116,1129.0,0.2991940380145567,1.0,0.7082726446607797
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_iqr_p75_p25,luma_iqr_p75_p25,tone_texture,-0.062331402881277934,-0.0481936801224947,-0.6449966589446752,-0.4987014766932866,0.1462951822513886,72,-0.062331402881277934,-0.0481936801224947,0.014137722758783234,0.018236130475997925,0.16169745099390972,0.019056227349728838,-0.023859315381367,0.05213476089893347,-0.022875678177095123,0.052220425014901484,0.7418951558102822,0.4605980601491679,0.08743318260048345,1169.0,0.41581938108335015,1.0,0.7571505389907196
filmstock_cinestill_minus_portra,CineStill minus Portra,midtone_luma_width_p75_p25,midtone_luma_width_p75_p25,color,-0.062331402053435646,-0.04819368480497764,-0.644996647986846,-0.4987015232979475,0.14629512468889844,72,-0.062331402053435646,-0.04819368480497764,0.014137717248458002,0.01823611930012703,0.1616974508114482,0.019056227328225542,-0.023859320848815885,0.05213475534573189,-0.022635799727868288,0.0520928566518705,0.7418948674860536,0.4605982337518491,0.08743314862114727,1169.0,0.41581938108335015,1.0,0.7571505389907196
scan_pushed_minus_clean,Pushed scan minus clean scan,warmth_rgb_mean_rg_minus_b,warmth_rgb_mean_rg_minus_b,other,-0.004432584572997358,-0.01041077532702022,-0.10769123549803826,-0.25293352873381697,0.14524229323577864,72,-0.004432584572997358,-0.01041077532702022,-0.005978190754022863,-0.005721569061279297,0.04540585850929892,0.005351131742920362,-0.01664804440328712,0.004691662895241396,-0.016395273921079936,0.004340903843856519,-1.117182502922323,0.26768257624745645,-0.13166122060655577,1117.0,0.26894142824235334,1.0,0.6238817016125976
lighting_warm_minus_cool,Warm practical minus cool ambient,gradient_mag_sd,gradient_mag_sd,structure,-0.015020372346043587,-0.022002149787214067,-0.31236630950284805,-0.4575605831749724,0.1451942736721243,72,-0.015020372346043587,-0.022002149787214067,-0.00698177744117048,0.008942507207393646,0.09144447974254385,0.010776835288004773,-0.0284701766900523,0.01450662180771134,-0.02847984461631212,0.012719542305502613,-0.6478504361054486,0.5191712266355876,-0.07634990609413747,1252.0,0.7278965125608621,1.0,0.7888705651475811
scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_a_b_sd,local_lab_cov_a_b_sd,color,3.362540324085974,0.6167732291005296,0.17765847572943297,0.03258696734960516,0.14507150837982782,72,3.362540324085974,0.6167732291005296,-2.745767094985445,-4.151999856015432,26.435257265908305,3.115424945855786,-8.957748003795407,3.466213813824517,-8.91783561020941,3.467268434948441,-0.8813459295939489,0.38110451512653737,-0.10386761389784045,1093.0,0.2149072488263002,1.0,0.7082726446607797
lighting_warm_minus_cool,Warm practical minus cool ambient,halation_ring_fraction,halation_ring_fraction,film_response,0.0016744799084133571,-0.0005682706832885742,0.10772785829886929,-0.03655976004078809,0.1442876183396574,72,0.0016744799084133571,-0.0005682706832885742,-0.0022427505917019313,-0.0017981529235839844,0.030355211380975404,0.0035773959686397957,-0.009375875557528928,0.004890374374125066,-0.009291801187727187,0.004579009943538241,-0.6269226586495747,0.5327207263557137,-0.07388354386843558,1273.0,0.8180300464051908,1.0,0.7985388627977626
lighting_warm_minus_cool,Warm practical minus cool ambient,fft_high_freq_power_share,High-frequency power share,tone_texture,-0.004283141451009515,-0.0014908218143421417,-0.22124418329876086,-0.07700788277266991,0.14423630052609093,72,-0.004283141451009515,-0.0014908218143421417,0.002792319636667373,0.0024301675259774114,0.02469701831426456,0.0029105715208508046,-0.0030111951439734446,0.008595834417308192,-0.0029756998644738914,0.008434341409315543,0.9593715930578252,0.3406272902349142,0.11306302652148817,1124.0,0.2863234069128857,1.0,0.6774342802826397
scan_pushed_minus_clean,Pushed scan minus clean scan,midtone_lab_l,midtone_lab_l,color,-8.584152066045338,-6.824881460931566,-0.6998993803465141,-0.5564591899925444,0.1434401903539697,72,-8.584152066045338,-6.824881460931566,1.7592706051137712,2.634335517883301,15.732458266683096,1.8540879875176626,-1.937675840999315,5.456217051226857,-1.804165608353085,5.384358437607685,0.9488603652889004,0.3459102469168845,0.11182426644915433,1146.0,0.3458013708109299,1.0,0.6774342802826397
filmstock_cinestill_minus_portra,CineStill minus Portra,rgb_mean_r,rgb_mean_r,color,-0.054485676189263664,-0.06589502654969692,-0.683836391513969,-0.827032356502923,0.14319596498895396,72,-0.054485676189263664,-0.06589502654969692,-0.01140935036043326,-0.012852229177951813,0.11837578972876332,0.013950720607586902,-0.03922629719259846,0.01640759647173194,-0.03826779473262528,0.015439321069667732,-0.8178323314874822,0.4161891207769254,-0.09638246457806718,1164.0,0.399925652376646,1.0,0.7400323272173293
scan_pushed_minus_clean,Pushed scan minus clean scan,shadow_lab_l,shadow_lab_l,color,-2.112098759247197,-1.7101077155934439,-0.7520864571394044,-0.6089435200491514,0.143142937090253,72,-2.112098759247197,-1.7101077155934439,0.40199104365375304,1.1308833360671997,4.689661075731561,0.5526818580193976,-0.7000252816726225,1.5040073689801285,-0.6813707728766732,1.4321365946489903,0.7273461898936517,0.4694055642252228,0.0857185705239999,1133.0,0.30976439856967986,1.0,0.7571505389907196
scan_pushed_minus_clean,Pushed scan minus clean scan,midtone_shadow_lab_b_delta,midtone_shadow_lab_b_delta,color,-0.7366044119828277,0.10185814136639237,-0.12465849955057332,0.017237859104814405,0.1418963586553877,72,-0.7366044119828277,0.10185814136639237,0.83846255334922,1.2586675956845284,7.099764242282731,0.8367152400906483,-0.8299002504048885,2.5068253571033283,-0.8263225467700976,2.4363246810299093,1.0020883009832384,0.31970402588109526,0.11809723882882564,1122.0,0.2812814429886703,1.0,0.6663450569005999
lighting_warm_minus_cool,Warm practical minus cool ambient,rgb_mean_r,rgb_mean_r,color,-0.019403249439265993,-0.030707877336276904,-0.24352543655882297,-0.3854070555305148,0.14188161897169185,72,-0.019403249439265993,-0.030707877336276904,-0.01130462789701091,0.00835651159286499,0.11474161236858718,0.01352242869835104,-0.03826758491725332,0.0156583291232315,-0.03788567293538815,0.014248601191987589,-0.8359909413602178,0.40596468540493974,-0.09852247727438923,1204.0,0.537045912618832,1.0,0.7284949109260422
scan_pushed_minus_clean,Pushed scan minus clean scan,center_luma_mean,center_luma_mean,other,-0.038651083699531026,-0.02608097903430462,-0.43549634947478966,-0.293864235436845,0.14163211403794468,72,-0.038651083699531026,-0.02608097903430462,0.012570104665226407,0.004213392734527588,0.10868357425832646,0.012808482060275725,-0.012969283191030048,0.038109492521482866,-0.011916713372597264,0.03697428096396226,0.9813890987294568,0.3297332816703776,0.11565781444902551,1163.0,0.39679130766919246,1.0,0.6744544397803178
scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_rolloff_ratio,Highlight rolloff ratio,color,0.033882509312211755,0.003920767079747678,0.15996910114632354,0.018511072476124973,0.14145802867019855,72,0.033882509312211755,0.003920767079747678,-0.02996174223246408,0.00011008657687121282,0.4028296918869004,0.04747393446608581,-0.12462207900665373,0.06469859454172558,-0.12189640335296775,0.06471032220493518,-0.6311198464889824,0.5299887135818979,-0.07437818719896204,1172.0,0.42553206825656176,1.0,0.7985388627977626
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_kurtosis_excess,Luma excess kurtosis,tone_texture,1.1007948512940287,0.8887754009321677,0.7329270933232278,0.5917610992244778,0.14116599409874991,72,1.1007948512940287,0.8887754009321677,-0.21201945036186096,-0.2621396344567325,2.273874360980294,0.2679786633692322,-0.746353728911077,0.322314828187355,-0.7461026692846324,0.32281060007127665,-0.7911803413607288,0.43147386450707725,-0.0932414974196098,1166.0,0.4062388341618619,1.0,0.7467816885699414
scan_pushed_minus_clean,Pushed scan minus clean scan,hue_blue_share,hue_blue_share,color,0.02102797578911918,0.04410149908973139,0.12828436791252887,0.2690479098634221,0.14076354195089322,72,0.02102797578911918,0.04410149908973139,0.0230735233006122,0.03054535106357606,0.24663004575834938,0.02906562963334623,-0.03488169613905579,0.08102874274028019,-0.03294704970811679,0.08069339497067114,0.7938421975259934,0.42993252565901824,0.09355520017711011,1162.0,0.39367183184290855,1.0,0.7467816885699414
filmstock_cinestill_minus_portra,CineStill minus Portra,midtone_lab_b,midtone_lab_b,color,-1.393526969684495,-0.5314026809452722,-0.22641226170234255,-0.08633925678148009,0.14007300492086247,72,-1.393526969684495,-0.5314026809452722,0.8621242887392226,-0.02133762836456299,6.8830901845266865,0.8111799574995642,-0.7553226076463297,2.479571185124775,-0.6853178444447824,2.4694962177263933,1.0628027489691594,0.2914729791940092,0.12525250514329944,1169.0,0.41581938108335015,1.0,0.6478232132672864
scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_a_b_mean,local_lab_cov_a_b_mean,color,1.2081538826715368,-1.3062688388269708,0.0669039753346549,-0.07233729032932147,0.13924126566397638,72,1.2081538826715368,-1.3062688388269708,-2.5144227214985073,-0.13634814171733722,19.67838914232739,2.319120400894571,-7.138617464097726,2.1097720211007114,-7.003737083111962,2.0861058612054646,-1.0842139634184584,0.28193795596580074,-0.1277758409650559,1137.0,0.3205785166738442,1.0,0.6367111102071498
lighting_warm_minus_cool,Warm practical minus cool ambient,lab_sd_l,lab_sd_l,color,-2.893060247103373,-2.4372902711232505,-0.8819450396116244,-0.7430042519380741,0.13894078767355014,72,-2.893060247103373,-2.4372902711232505,0.45576997598012287,0.00745391845703125,4.763762808556258,0.5614148309824005,-0.6636594028674074,1.575199354827653,-0.6154221488369837,1.5728017608324676,0.8118238971040125,0.41960613654808465,0.0956743637952562,1175.0,0.43537592795806457,1.0,0.7404611993314367
lighting_warm_minus_cool,Warm practical minus cool ambient,edge_density_canny,Edge density,structure,-0.006506005922953288,-0.0036405324935913086,-0.31544574686180304,-0.17651236488488797,0.13893338197691518,72,-0.006506005922953288,-0.0036405324935913086,0.002865473429361979,0.0022554397583007812,0.029713724680302686,0.003501796035958685,-0.004116909552085943,0.0098478564108099,-0.0037482745117611354,0.009482830431726236,0.8182867876762273,0.4159313541071051,0.09643602275353617,1184.0,0.4656835447742842,1.0,0.7400323272173293
filmstock_cinestill_minus_portra,CineStill minus Portra,value_sd,value_sd,other,-0.012831526497999826,-0.00881455611023638,-0.44154185202575175,-0.30331507559177473,0.13822677643397702,72,-0.012831526497999826,-0.00881455611023638,0.004016970387763447,0.013557612895965576,0.05777585042335957,0.006808949270529537,-0.009559688852206233,0.01759362962773313,-0.008920461793119708,0.017171235506733256,0.5899545184085422,0.5570940827533897,0.06952680675972067,1172.0,0.42553206825656176,1.0,0.8167920762173759
filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_corr_a_b_p90_abs,local_lab_corr_a_b_p90_abs,color,0.00400384543413365,0.013352342485437704,0.05894362671392276,0.19656989865503888,0.1376262719411161,72,0.00400384543413365,0.013352342485437704,0.009348497051304056,-0.008324650001867773,0.10234881530876228,0.012061923558539222,-0.014702295431706133,0.033399289534314244,-0.014189657954371169,0.03322148002712998,0.775041974518716,0.440888524506977,0.09133957264773257,1209.0,0.5557084600297337,1.0,0.7563630112509724
scan_pushed_minus_clean,Pushed scan minus clean scan,midtone_saturation,midtone_saturation,color,0.050284952028758,0.03313792703880204,0.4033645824152265,0.2658184121259224,0.13754617028930416,72,0.050284952028758,0.03313792703880204,-0.017147024989955954,-0.01897747814655304,0.158485788016265,0.01867772923799911,-0.05438935933048061,0.020095309350568705,-0.05353588321401427,0.0192458418637721,-0.9180465554169723,0.36170269219841433,-0.1081928241300488,1189.0,0.4830149374815145,1.0,0.6949533772738905
filmstock_cinestill_minus_portra,CineStill minus Portra,midtone_shadow_lab_b_delta,midtone_shadow_lab_b_delta,color,-0.7748285639617178,0.021093364908463426,-0.13112732508944694,0.003569714187407073,0.13469703927685406,72,-0.7748285639617178,0.021093364908463426,0.7959219288701812,1.4608616512268782,7.72635318878774,0.9105594556056861,-1.0196820586639,2.611525916404262,-0.9438148100284808,2.5563801820040672,0.8741020962115537,0.3850097453027828,0.10301391994676093,1182.0,0.4588489543655122,1.0,0.7082726446607797
filmstock_cinestill_minus_portra,CineStill minus Portra,shadow_saturation,shadow_saturation,color,0.03851978749864631,0.018123420990175672,0.25387236121237955,0.11944602965900558,0.13442633155337397,72,0.03851978749864631,0.018123420990175672,-0.02039636650847064,-0.03532090783119202,0.24789852436964005,0.029215121271318516,-0.07864966380822186,0.03785693079128057,-0.0770177010860708,0.035269974642950556,-0.6981441671609439,0.48736733081343686,-0.08227707914088966,1170.0,0.4190423072077528,1.0,0.7623694080072678
scan_pushed_minus_clean,Pushed scan minus clean scan,color_spatial_var_lab_l,color_spatial_var_lab_l,spatial_covariance,-37.27718793021308,-21.73781810866462,-0.3217169864510485,-0.1876060325964785,0.13411095385456992,72,-37.27718793021308,-21.73781810866462,15.539369821548462,24.233177185058594,170.91281251938878,20.14226812068748,-24.62317211106471,55.701911754161635,-24.010873227649263,54.66963531838522,0.7714806360654327,0.4429821893721919,0.0909198648859964,1117.0,0.26894142824235334,1.0,0.7571505389907196
lighting_warm_minus_cool,Warm practical minus cool ambient,halation_bright_fraction,halation_bright_fraction,film_response,-6.42538070678711e-05,-0.00013540850745307075,-0.12109752989140617,-0.2552009993980303,0.1341034695066242,72,-6.42538070678711e-05,-0.00013540850745307075,-7.115470038519966e-05,9.5367431640625e-07,0.001042107371421335,0.00012281353150941902,-0.00031603792702010545,0.00017372852624970617,-0.00031095345815022787,0.00016981826888190358,-0.5793718290703379,0.5641721246903206,-0.06827962486068152,1203.5,0.8194535833216805,1.0,0.8168545969318258
filmstock_cinestill_minus_portra,CineStill minus Portra,rgb_mean_b,rgb_mean_b,color,-0.05146014638659027,-0.0636057077596585,-0.5680487750130992,-0.7021189583349187,0.13407018332181947,72,-0.05146014638659027,-0.0636057077596585,-0.012145561373068227,-0.023427672684192657,0.10048783214220199,0.01184260458908109,-0.035759044251484635,0.011467921505348184,-0.035452521556160514,0.011286520352587077,-1.0255819386443472,0.30857022362442427,-0.12086599057964394,1107.0,0.24538963041124262,1.0,0.6645105122311228
lighting_warm_minus_cool,Warm practical minus cool ambient,local_contrast_p95,local_contrast_p95,tone_texture,-0.009579017654889159,-0.013430292821592756,-0.3322312055696001,-0.46580584106065487,0.13357463549105486,72,-0.009579017654889159,-0.013430292821592756,-0.003851275166703595,0.002192683517932892,0.05037833671145575,0.00593714391892826,-0.015689603907795585,0.007987053574388395,-0.015906900915110274,0.007290738916748927,-0.6486747195777605,0.5186412946920136,-0.07644704883295277,1271.0,0.8093204255480769,1.0,0.7888705651475811
scan_pushed_minus_clean,Pushed scan minus clean scan,fft_high_low_power_ratio,fft_high_low_power_ratio,tone_texture,0.006023619383916414,0.010952602293941413,0.1593089442066026,0.2896676228284799,0.1303586786218773,72,0.006023619383916414,0.010952602293941413,0.004928982910025002,0.008378274389609992,0.04391285529347181,0.00517517962654625,-0.0053900321837366955,0.015247998003786699,-0.005132871548838345,0.015517571407898046,0.952427406527423,0.3441115010698448,0.11224464629057623,1061.0,0.15567801469077372,1.0,0.6774342802826397
filmstock_cinestill_minus_portra,CineStill minus Portra,rgb_sd_r,rgb_sd_r,color,-0.019279349802268878,-0.015426109855373701,-0.652048795040673,-0.5217279859810281,0.13032080905964502,72,-0.019279349802268878,-0.015426109855373701,0.0038532399468951756,0.008372344076633453,0.06452877856566207,0.007604789484244132,-0.011310279609075567,0.019016759502865917,-0.011340433809285361,0.018223192765273954,0.506685945071649,0.6139451609426947,0.059713511282012924,1194.0,0.5006908018330588,1.0,0.8520162694866142
filmstock_cinestill_minus_portra,CineStill minus Portra,hue_blue_share,hue_blue_share,color,0.01013172421014518,-0.011217355921944188,0.06181012614799976,-0.06843318769850788,0.1302433138465076,72,0.01013172421014518,-0.011217355921944188,-0.021349080132089367,-0.014988445658168842,0.22826697431790968,0.02690152091018824,-0.07498918933591962,0.03229102907174089,-0.07417775098745703,0.027913049009115648,-0.7936012318174906,0.4300719214741055,-0.09352680209602415,1215.0,0.5785132859693987,1.0,0.7467816885699414
scan_pushed_minus_clean,Pushed scan minus clean scan,rgb_cov_r_b,rgb_cov_r_b,color,-0.004870820643017009,-0.002666381620185418,-0.28705153969534175,-0.15713757610575835,0.12991396358958338,72,-0.004870820643017009,-0.002666381620185418,0.0022044390228315907,0.005670826925798114,0.025713237668455066,0.0030303341202709915,-0.003837875598639061,0.008246753644302243,-0.0035069943266554933,0.007999058776865511,0.7274574140472854,0.46933787364123175,0.08573167841621092,1143.0,0.33725677758212436,1.0,0.7571505389907196
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_p05,luma_p05,tone_texture,-0.008440687120633407,-0.010881312928783396,-0.44868272646064455,-0.5784193967364615,0.12973667027581698,72,-0.008440687120633407,-0.010881312928783396,-0.00244062580814999,-0.0005567660555243492,0.03368755901328295,0.003970116903319063,-0.010356814077094849,0.005475562460794869,-0.010092305679346382,0.005561920772500642,-0.6147491037630655,0.5406856350722467,-0.07244887666653602,1208.0,0.551950754990437,1.0,0.7985388627977626
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_p01,luma_p01,tone_texture,-0.005379782743855483,-0.007657919746028104,-0.30477498342453746,-0.4338358024453432,0.1290608190208057,72,-0.005379782743855483,-0.007657919746028104,-0.002278137002172621,-0.0032372521236538887,0.030974523834791157,0.003650382641267529,-0.009556793259826807,0.005000519255481566,-0.009467212788493069,0.004825752219767308,-0.6240816993863361,0.5345740711632566,-0.0735487336084171,1210.0,0.5594786107005078,1.0,0.7985388627977626
filmstock_cinestill_minus_portra,CineStill minus Portra,warm_highlight_excess_mean,warm_highlight_excess_mean,film_response,0.0019941113168897573,0.015209269100372088,0.019432958555900177,0.14821694936973454,0.12878399081383432,72,0.0019941113168897573,0.015209269100372088,0.013215157783482331,0.011649554304312915,0.14747269331731386,0.017379823580752782,-0.021439226179686688,0.04786954174665135,-0.021340977032947548,0.047007091726445384,0.7603735286540771,0.44954907380359166,0.08961087972434027,1182.0,0.4588489543655122,1.0,0.7571505389907196
scan_pushed_minus_clean,Pushed scan minus clean scan,hue_hist_12bin_06,hue_hist_12bin_06,color,0.008563876152038574,-0.010425090789794922,0.0580748394480375,-0.07069643034298606,0.12877126979102355,72,0.008563876152038574,-0.010425090789794922,-0.018988966941833496,-0.015231132507324219,0.21058595664077023,0.02481779299389082,-0.06847424068656773,0.030496306802900733,-0.06623800098896027,0.02777847349643704,-0.7651351974169438,0.44672694000461977,-0.09017204776967146,1173.0,0.428798830416631,1.0,0.7571505389907196
