group_type,group,n,point_index,PC1,PC2
model_key|light_key,xai_grok_imagine_cool_ambient,72,45,7.2140534300989545,1.1360414934655554
model_key|light_key,xai_grok_imagine_cool_ambient,72,46,7.244926620979672,1.102835229343028
model_key|light_key,xai_grok_imagine_cool_ambient,72,47,7.274251252224547,1.0676648795438122
model_key|light_key,xai_grok_imagine_cool_ambient,72,48,7.301981536902936,1.0305853583941478
model_key|light_key,xai_grok_imagine_cool_ambient,72,49,7.328074177467095,0.9916545611647056
model_key|light_key,xai_grok_imagine_cool_ambient,72,50,7.352488433356166,0.9509332736739962
model_key|light_key,xai_grok_imagine_cool_ambient,72,51,7.375186184607726,0.908485077378528
model_key|light_key,xai_grok_imagine_cool_ambient,72,52,7.39613199137758,0.8643762500979131
model_key|light_key,xai_grok_imagine_cool_ambient,72,53,7.4152931492748735,0.8186756625299162
model_key|light_key,xai_grok_imagine_cool_ambient,72,54,7.432639740426117,0.7714546707170394
model_key|light_key,xai_grok_imagine_cool_ambient,72,55,7.44814468018839,0.7227870046325292
model_key|light_key,xai_grok_imagine_cool_ambient,72,56,7.461783759438804,0.6727486530597764
model_key|light_key,xai_grok_imagine_cool_ambient,72,57,7.473535682374164,0.621417744944853
model_key|light_key,xai_grok_imagine_cool_ambient,72,58,7.483382099761844,0.5688744274074338
model_key|light_key,xai_grok_imagine_cool_ambient,72,59,7.491307637589932,0.5152007406005875
model_key|light_key,xai_grok_imagine_cool_ambient,72,60,7.497299921071929,0.4604804896148126
model_key|light_key,xai_grok_imagine_cool_ambient,72,61,7.501349593968504,0.404799113626338
model_key|light_key,xai_grok_imagine_cool_ambient,72,62,7.503450333196154,0.3482435524939935
model_key|light_key,xai_grok_imagine_cool_ambient,72,63,7.503598858699948,0.29090211101293717
model_key|light_key,xai_grok_imagine_cool_ambient,72,64,7.5017949385749425,0.23286432103720425
model_key|light_key,xai_grok_imagine_cool_ambient,72,65,7.498041389428275,0.17422080168634083
model_key|light_key,xai_grok_imagine_cool_ambient,72,66,7.492344071981366,0.11506311785440801
model_key|light_key,xai_grok_imagine_cool_ambient,72,67,7.484711881919093,0.055483637242270956
model_key|light_key,xai_grok_imagine_cool_ambient,72,68,7.475156736000247,-0.00442461386360582
model_key|light_key,xai_grok_imagine_cool_ambient,72,69,7.463693553450914,-0.06456809584065644
model_key|light_key,xai_grok_imagine_cool_ambient,72,70,7.450340232669882,-0.12485290178123544
model_key|light_key,xai_grok_imagine_cool_ambient,72,71,7.4351176232824185,-0.18518490411710437
model_key|light_key,xai_grok_imagine_cool_ambient,72,72,7.418049493586048,-0.24546990158845394
model_key|light_key,xai_grok_imagine_cool_ambient,72,73,7.399162493439183,-0.3056137663279942
model_key|light_key,xai_grok_imagine_cool_ambient,72,74,7.378486112650531,-0.3655225908304391
model_key|light_key,xai_grok_imagine_cool_ambient,72,75,7.35605263493426,-0.4251028345779343
model_key|light_key,xai_grok_imagine_cool_ambient,72,76,7.331897087502808,-0.4842614700924692
model_key|light_key,xai_grok_imagine_cool_ambient,72,77,7.306057186376055,-0.5429061281872395
model_key|light_key,xai_grok_imagine_cool_ambient,72,78,7.278573277492228,-0.600945242190171
model_key|light_key,xai_grok_imagine_cool_ambient,72,79,7.249488273712514,-0.6582881909144043
model_key|light_key,xai_grok_imagine_cool_ambient,72,80,7.218847587817718,-0.714845440152525
model_key|light_key,xai_grok_imagine_cool_ambient,72,81,7.186699061601595,-0.7705286824735981
model_key|light_key,xai_grok_imagine_cool_ambient,72,82,7.153092891171571,-0.8252509751047361
model_key|light_key,xai_grok_imagine_cool_ambient,72,83,7.118081548573482,-0.8789268756819242
model_key|light_key,xai_grok_imagine_cool_ambient,72,84,7.081719699862697,-0.9314725756581226
model_key|light_key,xai_grok_imagine_cool_ambient,72,85,7.044064119749568,-0.9828060311603696
model_key|light_key,xai_grok_imagine_cool_ambient,72,86,7.005173602952454,-1.0328470910915453
model_key|light_key,xai_grok_imagine_cool_ambient,72,87,6.965108872396753,-1.0815176222767986
model_key|light_key,xai_grok_imagine_cool_ambient,72,88,6.923932484403256,-1.1287416314592247
model_key|light_key,xai_grok_imagine_cool_ambient,72,89,6.881708731013886,-1.1744453839543108
model_key|light_key,xai_grok_imagine_cool_ambient,72,90,6.838503539607296,-1.218557518777899
model_key|light_key,xai_grok_imagine_cool_ambient,72,91,6.794384369961105,-1.2610091600678868
model_key|light_key,xai_grok_imagine_cool_ambient,72,92,6.749420108921455,-1.3017340246257136
model_key|light_key,xai_grok_imagine_cool_ambient,72,93,6.703680962844379,-1.340668525409705
model_key|light_key,xai_grok_imagine_cool_ambient,72,94,6.6572383479769135,-1.3777518708186893
model_key|light_key,xai_grok_imagine_cool_ambient,72,95,6.6101647789491045,-1.412926159610869
model_key|light_key,xai_grok_imagine_cool_ambient,72,96,6.562533755551019,-1.4461364713097344
model_key|light_key,xai_grok_imagine_cool_ambient,72,97,6.514419647971552,-1.4773309519558686
model_key|light_key,xai_grok_imagine_cool_ambient,72,98,6.465897580678199,-1.506460895070751
model_key|light_key,xai_grok_imagine_cool_ambient,72,99,6.417043315119122,-1.533480817706139
model_key|light_key,xai_grok_imagine_cool_ambient,72,100,6.367933131430643,-1.5583485314602967
model_key|light_key,xai_grok_imagine_cool_ambient,72,101,6.318643709334862,-1.581025208350171
model_key|light_key,xai_grok_imagine_cool_ambient,72,102,6.269252008413373,-1.6014754414366827
model_key|light_key,xai_grok_imagine_cool_ambient,72,103,6.2198351479440195,-1.6196673001084556
model_key|light_key,xai_grok_imagine_cool_ambient,72,104,6.170470286488288,-1.6355723799376773
model_key|light_key,xai_grok_imagine_cool_ambient,72,105,6.121234501417382,-1.6491658470302413
model_key|light_key,xai_grok_imagine_cool_ambient,72,106,6.072204668565047,-1.660426476800924
model_key|light_key,xai_grok_imagine_cool_ambient,72,107,6.023457342195094,-1.6693366871130557
model_key|light_key,xai_grok_imagine_cool_ambient,72,108,5.9750686354709925,-1.6758825657309395
model_key|light_key,xai_grok_imagine_cool_ambient,72,109,5.927114101614207,-1.6800538920421566
model_key|light_key,xai_grok_imagine_cool_ambient,72,110,5.879668615936809,-1.681844153015838
model_key|light_key,xai_grok_imagine_cool_ambient,72,111,5.832806258932565,-1.6812505533719897
model_key|light_key,xai_grok_imagine_cool_ambient,72,112,5.786600200609042,-1.6782740199459916
model_key|light_key,xai_grok_imagine_cool_ambient,72,113,5.741122586241323,-1.6729192002414524
model_key|light_key,xai_grok_imagine_cool_ambient,72,114,5.696444423725724,-1.6651944551736853
model_key|light_key,xai_grok_imagine_cool_ambient,72,115,5.652635472709397,-1.6551118460151313
model_key|light_key,xai_grok_imagine_cool_ambient,72,116,5.609764135668918,-1.6426871155631135
model_key|light_key,xai_grok_imagine_cool_ambient,72,117,5.567897351107943,-1.6279396635593288
model_key|light_key,xai_grok_imagine_cool_ambient,72,118,5.527100489040676,-1.6108925163994534
model_key|light_key,xai_grok_imagine_cool_ambient,72,119,5.4874372489243575,-1.5915722911801589
model_key|light_key,xai_grok_imagine_cool_ambient,72,120,5.448969560200118,-1.5700091541396763
model_key|light_key,xai_grok_imagine_cool_ambient,72,121,5.411757485597511,-1.546236773556796
model_key|light_key,xai_grok_imagine_cool_ambient,72,122,5.37585912735369,-1.5202922671818473
model_key|light_key,xai_grok_imagine_cool_ambient,72,123,5.341330536493662,-1.4922161442817359
model_key|light_key,xai_grok_imagine_cool_ambient,72,124,5.308225625313263,-1.4620522423895346
model_key|light_key,xai_grok_imagine_cool_ambient,72,125,5.276596083201512,-1.4298476588573767
model_key|light_key,xai_grok_imagine_cool_ambient,72,126,5.2464912959337635,-1.3956526773195332
model_key|light_key,xai_grok_imagine_cool_ambient,72,127,5.217958268561684,-1.359520689180488
model_key|light_key,xai_grok_imagine_cool_ambient,72,128,5.19104155202044,-1.3215081102505948
model_key|light_key,xai_grok_imagine_cool_ambient,72,129,5.165783173567705,-1.2816742926594877
model_key|light_key,xai_grok_imagine_cool_ambient,72,130,5.142222571163082,-1.2400814321847766
model_key|light_key,xai_grok_imagine_cool_ambient,72,131,5.120396531890414,-1.196794471140722
model_key|light_key,xai_grok_imagine_cool_ambient,72,132,5.100339134519119,-1.1518809969785249
model_key|light_key,xai_grok_imagine_cool_ambient,72,133,5.082081696294236,-1.1054111367565378
model_key|light_key,xai_grok_imagine_cool_ambient,72,134,5.065652724038264,-1.0574574476451937
model_key|light_key,xai_grok_imagine_cool_ambient,72,135,5.051077869641146,-1.008094803637594
model_key|light_key,xai_grok_imagine_cool_ambient,72,136,5.038379890007882,-0.9574002786426569
model_key|light_key,xai_grok_imagine_cool_ambient,72,137,5.027578611526328,-0.9054530261433623
model_key|light_key,xai_grok_imagine_cool_ambient,72,138,5.018690899110647,-0.8523341556079768
model_key|light_key,xai_grok_imagine_cool_ambient,72,139,5.0117306298687385,-0.7981266058472516
model_key|light_key,xai_grok_imagine_cool_ambient,72,140,5.00670867143479,-0.7429150155153151
model_key|light_key,xai_grok_imagine_cool_ambient,72,141,5.003632865000755,-0.6867855909564589
model_key|light_key,xai_grok_imagine_cool_ambient,72,142,5.00250801307326,-0.6298259716041706
model_key|light_key,xai_grok_imagine_cool_ambient,72,143,5.003335871975063,-0.5721250931425538
model_key|light_key,xai_grok_imagine_cool_ambient,72,144,5.006115149102758,-0.5137730486438198
model_key|light_key,xai_grok_imagine_cool_ambient,72,145,5.0108415049450326,-0.45486094789864917
model_key|light_key,xai_grok_imagine_cool_ambient,72,146,5.017507559858291,-0.3954807751590663
model_key|light_key,xai_grok_imagine_cool_ambient,72,147,5.026102905589095,-0.3357252455159566
model_key|light_key,xai_grok_imagine_cool_ambient,72,148,5.036614121525413,-0.275687660135448
model_key|light_key,xai_grok_imagine_cool_ambient,72,149,5.049024795651319,-0.21546176058022176
model_key|light_key,xai_grok_imagine_cool_ambient,72,150,5.0633155501724,-0.155141582443189
model_key|light_key,xai_grok_imagine_cool_ambient,72,151,5.079464071771887,-0.09482130852207343
model_key|light_key,xai_grok_imagine_cool_ambient,72,152,5.097445146450245,-0.03459512176415784
model_key|light_key,xai_grok_imagine_cool_ambient,72,153,5.117230698893849,0.02544294178921505
model_key|light_key,xai_grok_imagine_cool_ambient,72,154,5.138789836311242,0.08519913982875363
model_key|light_key,xai_grok_imagine_cool_ambient,72,155,5.162088896668571,0.144580170144707
model_key|light_key,xai_grok_imagine_cool_ambient,72,156,5.187091501248854,0.2034933163071904
model_key|light_key,xai_grok_imagine_cool_ambient,72,157,5.213758611453025,0.2618465924318798
model_key|light_key,xai_grok_imagine_cool_ambient,72,158,5.242048589754079,0.3195488868050588
model_key|light_key,xai_grok_imagine_cool_ambient,72,159,5.271917264709119,0.37651010414373787
model_key|light_key,xai_grok_imagine_warm_practical,72,0,-3.5833896601402833,2.3820497598896457
model_key|light_key,xai_grok_imagine_warm_practical,72,1,-3.5412328295532216,2.434943174047536
model_key|light_key,xai_grok_imagine_warm_practical,72,2,-3.4978110297389136,2.486720184894103
model_key|light_key,xai_grok_imagine_warm_practical,72,3,-3.4531920586832916,2.537299948773211
model_key|light_key,xai_grok_imagine_warm_practical,72,4,-3.407445583613068,2.5866034913877423
model_key|light_key,xai_grok_imagine_warm_practical,72,5,-3.3606430322186327,2.6345538311085868
model_key|light_key,xai_grok_imagine_warm_practical,72,6,-3.312857481128189,2.681076099172318
model_key|light_key,xai_grok_imagine_warm_practical,72,7,-3.26416354180728,2.7260976565798805
model_key|light_key,xai_grok_imagine_warm_practical,72,8,-3.2146372440618354,2.769548207513762
model_key|light_key,xai_grok_imagine_warm_practical,72,9,-3.164355917326661,2.8113599090965713
model_key|light_key,xai_grok_imagine_warm_practical,72,10,-3.1133980699246995,2.851467477319634
model_key|light_key,xai_grok_imagine_warm_practical,72,11,-3.0618432664856097,2.8898082889762238
model_key|light_key,xai_grok_imagine_warm_practical,72,12,-3.009772003715038,2.9263224794402682
model_key|light_key,xai_grok_imagine_warm_practical,72,13,-2.957265584708569,2.9609530361378527
model_key|light_key,xai_grok_imagine_warm_practical,72,14,-2.9044059920065957,2.993645887565588
model_key|light_key,xai_grok_imagine_warm_practical,72,15,-2.85127575958831,3.024349987716845
model_key|light_key,xai_grok_imagine_warm_practical,72,16,-2.797957844004695,3.0530173957840336
model_key|light_key,xai_grok_imagine_warm_practical,72,17,-2.744535494851717,3.079603351012483
model_key|light_key,xai_grok_imagine_warm_practical,72,18,-2.691092124785964,3.1040663425890473
model_key|light_key,xai_grok_imagine_warm_practical,72,19,-2.637711179285684,3.12636817445631
model_key|light_key,xai_grok_imagine_warm_practical,72,20,-2.5844760063605765,3.146474024951199
model_key|light_key,xai_grok_imagine_warm_practical,72,21,-2.5314697264137678,3.164352501174873
model_key|light_key,xai_grok_imagine_warm_practical,72,22,-2.478775102459171,3.179975688009013
model_key|light_key,xai_grok_imagine_warm_practical,72,23,-2.426474410896864,3.1933191917019608
model_key|light_key,xai_grok_imagine_warm_practical,72,24,-2.3746493130482538,3.2043621779566687
model_key|light_key,xai_grok_imagine_warm_practical,72,25,-2.323380727651623,3.213087404460981
model_key|light_key,xai_grok_imagine_warm_practical,72,26,-2.2727487045171206,3.219481247809459
model_key|light_key,xai_grok_imagine_warm_practical,72,27,-2.2228322995384886,3.2235337247747085
model_key|light_key,xai_grok_imagine_warm_practical,72,28,-2.1737094512566673,3.225238507895006
model_key|light_key,xai_grok_imagine_warm_practical,72,29,-2.125456859168015,3.22459293535388
model_key|light_key,xai_grok_imagine_warm_practical,72,30,-2.078149863967152,3.221598015136218
model_key|light_key,xai_grok_imagine_warm_practical,72,31,-2.031862329911405,3.2162584234544225
model_key|light_key,xai_grok_imagine_warm_practical,72,32,-1.9866665294905415,3.2085824974470563
model_key|light_key,xai_grok_imagine_warm_practical,72,33,-1.9426330305818544,3.1985822221613933
model_key|light_key,xai_grok_imagine_warm_practical,72,34,-1.8998305862667988,3.186273211840187
model_key|light_key,xai_grok_imagine_warm_practical,72,35,-1.8583260274812166,3.1716746855418876
model_key|light_key,xai_grok_imagine_warm_practical,72,36,-1.8181841586667638,3.15480943713236
model_key|light_key,xai_grok_imagine_warm_practical,72,37,-1.7794676565864678,3.13570379969497
model_key|light_key,xai_grok_imagine_warm_practical,72,38,-1.7422369724624014,3.114387604414601
model_key|light_key,xai_grok_imagine_warm_practical,72,39,-1.7065502375882762,3.0908941339997975
model_key|light_key,xai_grok_imagine_warm_practical,72,40,-1.672463172564328,3.0652600707157713
model_key|light_key,xai_grok_imagine_warm_practical,72,41,-1.6400290002962132,3.0375254391093924
model_key|light_key,xai_grok_imagine_warm_practical,72,42,-1.6092983628937607,3.0077335435156156
model_key|light_key,xai_grok_imagine_warm_practical,72,43,-1.5803192425993284,2.9759309004429007
model_key|light_key,xai_grok_imagine_warm_practical,72,44,-1.5531368868692272,2.9421671659432036
model_key|light_key,xai_grok_imagine_warm_practical,72,45,-1.5277937377251898,2.9064950580799493
model_key|light_key,xai_grok_imagine_warm_practical,72,46,-1.5043293654861922,2.868970274615033
model_key|light_key,xai_grok_imagine_warm_practical,72,47,-1.4827804069840966,2.829651406043374
model_key|light_key,xai_grok_imagine_warm_practical,72,48,-1.4631805083595888,2.788599844110818
model_key|light_key,xai_grok_imagine_warm_practical,72,49,-1.445560272527723,2.745879685958208
model_key|light_key,xai_grok_imagine_warm_practical,72,50,-1.4299472113951028,2.701557634041311
model_key|light_key,xai_grok_imagine_warm_practical,72,51,-1.416365702903305,2.6557028919828523
model_key|light_key,xai_grok_imagine_warm_practical,72,52,-1.4048369529656173,2.60838705651927
model_key|light_key,xai_grok_imagine_warm_practical,72,53,-1.3953789623565223,2.5596840057109125
model_key|light_key,xai_grok_imagine_warm_practical,72,54,-1.3880064986056253,2.5096697835902173
model_key|light_key,xai_grok_imagine_warm_practical,72,55,-1.3827310729399092,2.4584224814279807
model_key|light_key,xai_grok_imagine_warm_practical,72,56,-1.3795609223103202,2.4060221158031077
model_key|light_key,xai_grok_imagine_warm_practical,72,57,-1.3785009965307469,2.352550503666224
model_key|light_key,xai_grok_imagine_warm_practical,72,58,-1.3795529505494735,2.298091134592219
model_key|light_key,xai_grok_imagine_warm_practical,72,59,-1.382715141865174,2.2427290404211857
model_key|light_key,xai_grok_imagine_warm_practical,72,60,-1.3879826330914835,2.1865506624912965
model_key|light_key,xai_grok_imagine_warm_practical,72,61,-1.3953471996661413,2.1296437166709126
model_key|light_key,xai_grok_imagine_warm_practical,72,62,-1.4047973426926674,2.0720970564006738
model_key|light_key,xai_grok_imagine_warm_practical,72,63,-1.416318306894526,2.01400053395939
model_key|light_key,xai_grok_imagine_warm_practical,72,64,-1.429892103653736,1.9554448601703829
model_key|light_key,xai_grok_imagine_warm_practical,72,65,-1.4454975390979645,1.8965214627672968
model_key|light_key,xai_grok_imagine_warm_practical,72,66,-1.4631102471922426,1.8373223436405475
model_key|light_key,xai_grok_imagine_warm_practical,72,67,-1.4827027277836349,1.7779399351872944
model_key|light_key,xai_grok_imagine_warm_practical,72,68,-1.5042443895394655,1.7184669559892198
model_key|light_key,xai_grok_imagine_warm_practical,72,69,-1.5277015977120516,1.6589962660434754
model_key|light_key,xai_grok_imagine_warm_practical,72,70,-1.55303772665537,1.5996207217728151
model_key|light_key,xai_grok_imagine_warm_practical,72,71,-1.5802132170116556,1.5404330310413157
model_key|light_key,xai_grok_imagine_warm_practical,72,72,-1.6091856374786413,1.481525608402054
model_key|light_key,xai_grok_imagine_warm_practical,72,73,-1.639909751061002,1.4229904308027477
model_key|light_key,xai_grok_imagine_warm_practical,72,74,-1.672337585702549,1.3649188939746761
model_key|light_key,xai_grok_imagine_warm_practical,72,75,-1.7064185091889068,1.307401669729089
model_key|light_key,xai_grok_imagine_warm_practical,72,76,-1.7420993082037002,1.2505285643839401
model_key|light_key,xai_grok_imagine_warm_practical,72,77,-1.7793242714148325,1.194388378541983
model_key|light_key,xai_grok_imagine_warm_practical,72,78,-1.8180352764611196,1.1390687684391678
model_key|light_key,xai_grok_imagine_warm_practical,72,79,-1.8581718807034537,1.0846561090798383
model_key|light_key,xai_grok_imagine_warm_practical,72,80,-1.8996714155988128,1.031235359372412
model_key|light_key,xai_grok_imagine_warm_practical,72,81,-1.9424690845497485,0.9788899294761318
model_key|light_key,xai_grok_imagine_warm_practical,72,82,-1.9864980640765832,0.9277015505660057
model_key|light_key,xai_grok_imagine_warm_practical,72,83,-2.0316896081543403,0.8777501472192742
model_key|light_key,xai_grok_imagine_warm_practical,72,84,-2.077973155551501,0.8291137126226761
model_key|light_key,xai_grok_imagine_warm_practical,72,85,-2.125276440002993,0.7818681867953405
model_key|light_key,xai_grok_imagine_warm_practical,72,86,-2.1735256030453827,0.7360873380174665
model_key|light_key,xai_grok_imagine_warm_practical,72,87,-2.222645309338099,0.6918426476499067
model_key|light_key,xai_grok_imagine_warm_practical,72,88,-2.2725588642906276,0.6492031985245081
model_key|light_key,xai_grok_imagine_warm_practical,72,89,-2.3231883338120043,0.6082355670794746
model_key|light_key,xai_grok_imagine_warm_practical,72,90,-2.3744546659956516,0.5690037194081554
model_key|light_key,xai_grok_imagine_warm_practical,72,91,-2.4262778145495445,0.53156891138359
model_key|light_key,xai_grok_imagine_warm_practical,72,92,-2.478576863778994,0.4959895930147291
model_key|light_key,xai_grok_imagine_warm_practical,72,93,-2.5312701549268994,0.46232131718368596
model_key|light_key,xai_grok_imagine_warm_practical,72,94,-2.5842754136742028,0.43061665290650675
model_key|light_key,xai_grok_imagine_warm_practical,72,95,-2.637509878601474,0.4009251032528893
model_key|light_key,xai_grok_imagine_warm_practical,72,96,-2.6908904304110393,0.37329302805301956
model_key|light_key,xai_grok_imagine_warm_practical,72,97,-2.7443337217079016,0.34776357151219695
model_key|light_key,xai_grok_imagine_warm_practical,72,98,-2.797756307136801,0.3243765948462809
model_key|light_key,xai_grok_imagine_warm_practical,72,99,-2.8510747736722326,0.30316861404313444
model_key|light_key,xai_grok_imagine_warm_practical,72,100,-2.9042058708579854,0.2841727428472425
model_key|light_key,xai_grok_imagine_warm_practical,72,101,-2.957066640792843,0.26741864105653224
model_key|light_key,xai_grok_imagine_warm_practical,72,102,-3.0095745476595046,0.2529324682121179
model_key|light_key,xai_grok_imagine_warm_practical,72,103,-3.06164760659446,0.2407368427532839
model_key|light_key,xai_grok_imagine_warm_practical,72,104,-3.113204511697627,0.23085080670147673
model_key|light_key,xai_grok_imagine_warm_practical,72,105,-3.1641647629818603,0.22328979592844767
model_key|light_key,xai_grok_imagine_warm_practical,72,106,-3.2144487920641267,0.2180656160549732
model_key|light_key,xai_grok_imagine_warm_practical,72,107,-3.263978086402085,0.2151864240177781
model_key|light_key,xai_grok_imagine_warm_practical,72,108,-3.3126753118821086,0.21465671533344777
model_key|light_key,xai_grok_imagine_warm_practical,72,109,-3.3604644335673193,0.2164773170792127
model_key|light_key,xai_grok_imagine_warm_practical,72,110,-3.407270834417116,0.22064538660156519
model_key|light_key,xai_grok_imagine_warm_practical,72,111,-3.453021431792826,0.22715441595472585
model_key|light_key,xai_grok_imagine_warm_practical,72,112,-3.497644791567569,0.23599424206202757
model_key|light_key,xai_grok_imagine_warm_practical,72,113,-3.5410712396621684,0.24715106258435515
model_key|light_key,xai_grok_imagine_warm_practical,72,114,-3.5832329708329547,0.26060745747085656
model_key|light_key,xai_grok_imagine_warm_practical,72,115,-3.6240641545416032,0.2763424161582866
model_key|light_key,xai_grok_imagine_warm_practical,72,116,-3.6635010377417063,0.29433137037650803
model_key|light_key,xai_grok_imagine_warm_practical,72,117,-3.701482044421586,0.314546232508925
model_key|light_key,xai_grok_imagine_warm_practical,72,118,-3.737947871747929,0.3369554394479668
model_key|light_key,xai_grok_imagine_warm_practical,72,119,-3.77284158266012,0.3615240018771315
model_key|light_key,xai_grok_imagine_warm_practical,72,120,-3.8061086947707006,0.3882135589026494
model_key|light_key,xai_grok_imagine_warm_practical,72,121,-3.8376972654331567,0.4169824379494669
model_key|light_key,xai_grok_imagine_warm_practical,72,122,-3.8675579728441853,0.4477857198280226
model_key|light_key,xai_grok_imagine_warm_practical,72,123,-3.895644193053845,0.4805753088702336
model_key|light_key,xai_grok_imagine_warm_practical,72,124,-3.9219120727633117,0.5153000080251686
model_key|light_key,xai_grok_imagine_warm_practical,72,125,-3.946320597796606,0.5519055987971673
model_key|light_key,xai_grok_imagine_warm_practical,72,126,-3.9688316571393543,0.5903349259015851
model_key|light_key,xai_grok_imagine_warm_practical,72,127,-3.989410102444615,0.6305279865059825
model_key|light_key,xai_grok_imagine_warm_practical,72,128,-4.008023802912853,0.6724220239174299
model_key|light_key,xai_grok_imagine_warm_practical,72,129,-4.024643695460368,0.7159516255696308
model_key|light_key,xai_grok_imagine_warm_practical,72,130,-4.0392438300978455,0.76104882515688
model_key|light_key,xai_grok_imagine_warm_practical,72,131,-4.0518014104481885,0.807643208755383
model_key|light_key,xai_grok_imagine_warm_practical,72,132,-4.062296829340357,0.8556620247662344
model_key|light_key,xai_grok_imagine_warm_practical,72,133,-4.07071369942363,0.9050302975084114
model_key|light_key,xai_grok_imagine_warm_practical,72,134,-4.077038878754515,0.9556709442843931
model_key|light_key,xai_grok_imagine_warm_practical,72,135,-4.081262491316333,1.0075048957356456
model_key|light_key,xai_grok_imagine_warm_practical,72,136,-4.083377942439439,1.0604512193000397
model_key|light_key,xai_grok_imagine_warm_practical,72,137,-4.083381929098025,1.1144272455784336
model_key|light_key,xai_grok_imagine_warm_practical,72,138,-4.081274445067397,1.1693486974131344
model_key|light_key,xai_grok_imagine_warm_practical,72,139,-4.077058780933695,1.2251298214766717
model_key|light_key,xai_grok_imagine_warm_practical,72,140,-4.070741518956034,1.2816835221654375
model_key|light_key,xai_grok_imagine_warm_practical,72,141,-4.062332522789087,1.3389214975891361
model_key|light_key,xai_grok_imagine_warm_practical,72,142,-4.0518449220821635,1.3967543774436975
model_key|light_key,xai_grok_imagine_warm_practical,72,143,-4.039295091978812,1.455091862552406
model_key|light_key,xai_grok_imagine_warm_practical,72,144,-4.024702627548986,1.5138428658573406
model_key|light_key,xai_grok_imagine_warm_practical,72,145,-4.008090313193661,1.5729156546410044
model_key|light_key,xai_grok_imagine_warm_practical,72,146,-3.9894840870697044,1.632217993756075
model_key|light_key,xai_grok_imagine_warm_practical,72,147,-3.9689130005905153,1.691657289639633
model_key|light_key,xai_grok_imagine_warm_practical,72,148,-3.946409173065697,1.7511407348870263
model_key|light_key,xai_grok_imagine_warm_practical,72,149,-3.922007741550564,1.8105754531596112
model_key|light_key,xai_grok_imagine_warm_practical,72,150,-3.895746805983803,1.8698686442001309
model_key|light_key,xai_grok_imagine_warm_practical,72,151,-3.8676673696989403,1.9289277287293018
model_key|light_key,xai_grok_imagine_warm_practical,72,152,-3.8378132754025063,1.9876604929973647
model_key|light_key,xai_grok_imagine_warm_practical,72,153,-3.80623113671885,2.0459752327649148
model_key|light_key,xai_grok_imagine_warm_practical,72,154,-3.7729702654084996,2.103780896488181
model_key|light_key,xai_grok_imagine_warm_practical,72,155,-3.7380825943737044,2.1609872274852053
model_key|light_key,xai_grok_imagine_warm_practical,72,156,-3.7016225965713687,2.2175049048609368
model_key|light_key,xai_grok_imagine_warm_practical,72,157,-3.663647199959999,2.2732456829712024
model_key|light_key,xai_grok_imagine_warm_practical,72,158,-3.6242156986134533,2.328122529207814
model_key|light_key,xai_grok_imagine_warm_practical,72,159,-3.5833896601402833,2.3820497598896457
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,0,-2.5193689082465807,-2.7315626736349055
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,1,-2.6350189124234364,-2.7137673343300386
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,2,-2.7501253807465793,-2.693455317154905
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,3,-2.8645085881296826,-2.6706583369131423
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,4,-2.977989938772522,-2.645411988383233
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,5,-3.0903922450171155,-2.617755690741486
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,6,-3.201540004005219,-2.5877326260136675
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,7,-3.311259671705205,-2.5553896716513975
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,8,-3.419379933880469,-2.520777327338574
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,9,-3.5257319735762715,-2.4839496361421087
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,10,-3.6301497347073743,-2.444964100130094
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,11,-3.7324701813349055,-2.403881590589152
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,12,-3.8325335522276243,-2.3607662529811435
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,13,-3.9301836103101184,-2.3156854067876442
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,14,-4.025267886608452,-2.268709440398567
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,15,-4.117637918312367,-2.219911701209046
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,16,-4.207149480582341,-2.1693683810961852
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,17,-4.293662811739551,-2.117158397454487
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,18,-4.377042831487147,-2.063363269975711
model_key|run_id,chatgpt_image_2_filmstock_20260503_005006_f42a60,48,19,-4.457159351822096,-2.0080669933655484
