component,feature,loading
PC7,lab_mean_l,0.04635140795687298
PC7,lab_mean_a,-0.04054685888668985
PC7,lab_mean_b,-0.0936367247792097
PC7,lab_sd_l,0.006691335071516646
PC7,lab_sd_a,0.06693588574465714
PC7,lab_sd_b,0.06886142599452105
PC7,lab_chroma_mean,0.024158866774044635
PC7,saturation_mean,0.04619686087875685
PC7,saturation_sd,0.10413697728446536
PC7,value_mean,0.06172935924653009
PC7,value_sd,0.040389092660013774
PC7,luma_mean,0.044593717434054755
PC7,luma_sd,0.005841851652938735
PC7,luma_p01,-0.05298510394825231
PC7,luma_p05,-0.039657556131002275
PC7,luma_p50,0.05999608375901954
PC7,luma_p95,-0.0072021171793910585
PC7,luma_p99,-0.0633935356186552
PC7,dynamic_range_p95_p05,-0.0006527024483117024
PC7,luma_iqr_p75_p25,0.021784671679453752
PC7,rms_contrast,0.005841848854110375
PC7,michelson_contrast_p95_p05,0.028885982809283613
PC7,shadow_fraction,0.0410091915673119
PC7,deep_shadow_fraction,0.0024453964673758627
PC7,highlight_fraction,-0.005771879515641802
PC7,clipped_shadow_fraction,0.050564055475061515
PC7,clipped_highlight_fraction,-0.062266783420269756
PC7,rgb_cov_r_g,-0.006469979024577728
PC7,rgb_corr_r_g,-0.0957992077396766
PC7,rgb_cov_r_b,-0.002081155807864509
PC7,rgb_corr_r_b,-0.08556059881441452
PC7,rgb_cov_g_b,0.02527490779173429
PC7,rgb_corr_g_b,0.0035927448107060363
PC7,lab_cov_l_a,0.0012736529190691358
PC7,lab_corr_l_a,0.009895833068523029
PC7,lab_cov_l_b,-0.032221807262112816
PC7,lab_corr_l_b,-0.03755113381490493
PC7,lab_cov_a_b,0.12486513293594118
PC7,lab_corr_a_b,0.10469316371542343
PC7,hue_entropy_12bin,-0.06816523928518751
PC7,edge_density_canny,0.00046189832157437886
PC7,gradient_mag_mean,0.015152781576956985
PC7,gradient_mag_sd,0.042760498303619825
PC7,gradient_mag_p95,0.00937944916799468
PC7,orientation_entropy,-0.009867224804788053
PC7,texture_highpass_std,0.022623703180579414
PC7,texture_highpass_mad,-0.020276013250518803
PC7,laplacian_variance,0.01499756913968398
PC7,local_contrast_mean,0.058614893263411946
PC7,local_contrast_p95,0.10315412542637674
PC7,image_entropy_gray,0.0012764892705219404
PC7,top_luma_mean,-0.03326320955031875
PC7,bottom_luma_mean,0.11711458716532935
PC7,top_bottom_luma_delta,-0.10878066854847465
PC7,left_warmth_mean,-0.10263424545118127
PC7,right_warmth_mean,-0.07402879094148081
PC7,left_right_warmth_delta,-0.03747664703908113
PC7,center_luma_mean,0.10406481865580763
PC7,edge_luma_mean,0.03321023478290579
PC7,center_edge_luma_delta,0.061387782734104286
PC7,color_spatial_var_rgb_r,-0.14937210091767775
PC7,color_spatial_range_rgb_r,-0.14302743820087827
PC7,color_spatial_var_rgb_g,-0.11427283302725037
PC7,color_spatial_range_rgb_g,-0.12986195765546496
PC7,color_spatial_var_rgb_b,-0.07007391137666975
PC7,color_spatial_range_rgb_b,-0.0907207748686602
PC7,color_spatial_var_lab_l,-0.13750167772630414
PC7,color_spatial_range_lab_l,-0.14731429228378057
PC7,color_spatial_var_lab_a,0.0540488824706097
PC7,color_spatial_range_lab_a,0.040011490843119814
PC7,color_spatial_var_lab_b,0.011756973158599686
PC7,color_spatial_range_lab_b,0.02499651882603233
PC7,halation_bright_threshold_luma,-0.057505052613743064
PC7,halation_bright_fraction,0.013776228419112732
PC7,halation_ring_fraction,0.05096296789705302
PC7,red_highlight_excess_mean,0.001054447191411184
PC7,warm_highlight_excess_mean,0.029389455783414207
PC7,halation_ring_red_excess_mean,0.006304121024962728
PC7,halation_ring_red_excess_p95,0.06067381618899872
PC7,halation_background_red_excess_mean,-0.10194459023287061
PC7,halation_index_ring_minus_background,0.0777570665350662
PC7,local_lab_cov_l_a_mean,-0.007580740613742983
PC7,local_lab_cov_l_a_sd,0.15742368091697892
PC7,local_lab_cov_l_a_abs_mean,0.1880398355836005
PC7,local_lab_cov_l_a_p90_abs,0.1819664693921857
PC7,local_lab_corr_l_a_mean,-0.0272699710635024
PC7,local_lab_corr_l_a_sd,0.030266984404406644
PC7,local_lab_corr_l_a_abs_mean,0.09039299339532277
PC7,local_lab_corr_l_a_p90_abs,0.09118860133552356
PC7,local_lab_cov_l_b_mean,-0.0014063794950440096
PC7,local_lab_cov_l_b_sd,0.1347364126848949
PC7,local_lab_cov_l_b_abs_mean,0.11984167862502274
PC7,local_lab_cov_l_b_p90_abs,0.12419674875540711
PC7,local_lab_corr_l_b_mean,-0.06418267284993265
PC7,local_lab_corr_l_b_sd,-0.050437041932755375
PC7,local_lab_corr_l_b_abs_mean,0.037940521379477156
PC7,local_lab_corr_l_b_p90_abs,0.026778571878990076
PC7,local_lab_cov_a_b_mean,0.1353347967796123
PC7,local_lab_cov_a_b_sd,0.14636338345743014
PC7,local_lab_cov_a_b_abs_mean,0.12436825931892595
PC7,local_lab_cov_a_b_p90_abs,0.13338782060627483
PC7,local_lab_corr_a_b_mean,0.08230619820972664
PC7,local_lab_corr_a_b_sd,-0.041224474877012376
PC7,local_lab_corr_a_b_abs_mean,0.0877785994496006
PC7,local_lab_corr_a_b_p90_abs,0.08120099409821983
PC7,hue_circular_mean_turns,0.08711185233643207
PC7,hue_resultant_length,-0.04986971347241
PC7,hue_circular_variance,0.049869713472409954
PC7,hue_warm_share,-0.10240594375825705
PC7,hue_red_orange_share,-0.06162772475228059
PC7,hue_yellow_share,-0.1382626240380004
PC7,hue_green_share,-0.017277518780804427
PC7,hue_teal_cyan_share,0.15197001460480689
PC7,hue_blue_share,0.03888207036689922
PC7,hue_magenta_share,-0.02060677917583079
PC7,hue_red_orange_highlight_share,-0.02200835741743433
PC7,hue_teal_cyan_shadow_share,0.056271692924995224
PC7,shadow_lab_l,0.04705669500676688
PC7,shadow_lab_a,0.005275047060383334
PC7,shadow_lab_b,-0.0012893746694408255
PC7,shadow_warmth_rgb_r_minus_b,-0.008424148480449822
PC7,shadow_saturation,0.08436106805889917
PC7,shadow_red_excess,-0.01977554040513901
PC7,midtone_lab_l,0.05549612214963369
PC7,midtone_lab_a,-0.05544249645498641
PC7,midtone_lab_b,-0.13251483930252198
PC7,midtone_warmth_rgb_r_minus_b,-0.12490178888173739
PC7,midtone_saturation,-0.01630485774623985
PC7,midtone_red_excess,-0.10618750494816365
PC7,midtone_fraction,0.05728778902682976
PC7,highlight_lab_l,0.021266116414419643
PC7,highlight_lab_a,-0.011877836978538486
PC7,highlight_lab_b,-0.0492226687167809
PC7,highlight_warmth_rgb_r_minus_b,-0.05442565813666677
PC7,highlight_saturation,0.03469643006997591
PC7,highlight_red_excess,-0.062257988587347574
PC7,highlight_minus_shadow_lab_a,-0.012751428358557177
PC7,highlight_minus_shadow_lab_b,-0.04340901801145404
PC7,highlight_minus_shadow_warmth,-0.04636289576071664
PC7,highlight_minus_shadow_saturation,-0.04489643710464279
PC7,split_tone_distance_lab_ab,0.05280669781594305
PC7,midtone_shadow_lab_b_delta,-0.13728290072262617
PC7,highlight_midtone_lab_b_delta,0.03458445348299721
PC7,luma_skewness,-0.06660392332611632
PC7,luma_kurtosis_excess,-0.034708383267300365
PC7,shadow_compression_ratio,0.07997272507692366
PC7,highlight_compression_ratio,-0.0508765761642232
PC7,highlight_rolloff_ratio,-0.03875426140408116
PC7,shadow_rolloff_ratio,0.008101498584921665
PC7,upper_lower_luma_spread_ratio,-0.001090400816225412
PC7,midtone_luma_width_p75_p25,0.021784671079497425
PC7,extreme_tail_luma_width,-0.05064642093113158
PC7,lower_tail_luma_width_p10_p01,0.07032966367556207
PC7,upper_tail_luma_width_p99_p90,-0.08127729996115396
PC7,fft_low_freq_power_share,0.007085764563297125
PC7,fft_mid_freq_power_share,-0.14360458268598067
PC7,fft_high_freq_power_share,-0.12759669319865247
PC7,fft_high_mid_power_ratio,-0.06182469131127345
PC7,fft_high_low_power_ratio,-0.11730057823398905
PC7,fft_radial_loglog_slope,-0.06286347049485402
PC7,fft_low_freq_log_power_mean,0.15367446486736355
PC7,fft_mid_freq_log_power_mean,0.09191093052016408
PC7,fft_high_freq_log_power_mean,0.054344227519750744
PC7,palette_entropy_6,-0.07815086817375795
PC7,palette_effective_clusters_6,-0.0755693963822244
PC7,palette_top1_share,0.09426936949139808
PC7,palette_top2_share_gap,0.10794652908445289
PC7,palette_top2_lab_distance,0.011625356607600982
PC7,palette_mean_pairwise_lab_distance,0.03740413410175393
PC7,palette_weighted_pairwise_lab_distance,0.04251204583391094
PC7,palette_within_cluster_lab_rmse,0.052223988388694666
PC7,palette_dominant_lab_l,0.06012467123444163
PC7,palette_dominant_lab_a,-0.06751623964471289
PC7,palette_dominant_lab_b,-0.07802328055604131
PC7,palette_dominant_lab_chroma,0.01886823246711066
PC8,rgb_mean_r,0.031416255583289615
PC8,rgb_mean_g,0.050987528445849487
PC8,rgb_mean_b,0.028634146091064582
PC8,rgb_sd_r,-0.01241544234897779
PC8,rgb_sd_g,-0.005815728140062093
PC8,rgb_sd_b,-0.02509734293801507
PC8,warmth_rgb_mean_r_minus_b,-0.0015223936396212556
PC8,warmth_rgb_mean_rg_minus_b,0.018138569697908558
PC8,lab_mean_l,0.04617114499865066
PC8,lab_mean_a,-0.0578606836579221
PC8,lab_mean_b,0.024100824890785605
PC8,lab_sd_l,-0.020319496172855916
PC8,lab_sd_a,0.008491580078991826
PC8,lab_sd_b,0.13179922540566674
PC8,lab_chroma_mean,0.07492528811015331
PC8,saturation_mean,-0.028541567777956495
PC8,saturation_sd,-0.12076322789306122
PC8,value_mean,0.04675881447646535
PC8,value_sd,-0.019636252306470467
PC8,luma_mean,0.04638582915793436
PC8,luma_sd,-0.012326707509826593
PC8,luma_p01,0.12708538911280984
PC8,luma_p05,0.12729227221113418
PC8,luma_p50,0.05633160673469004
PC8,luma_p95,0.03697488869858693
PC8,luma_p99,0.1923098783294491
PC8,dynamic_range_p95_p05,0.01562542361267394
PC8,luma_iqr_p75_p25,-0.0615383097040861
PC8,rms_contrast,-0.012326712811019068
PC8,michelson_contrast_p95_p05,-0.11065577628164133
PC8,shadow_fraction,0.005571949992045722
PC8,deep_shadow_fraction,-0.09040886688858739
PC8,highlight_fraction,-0.022843506114666803
PC8,clipped_shadow_fraction,-0.07852313985482359
PC8,clipped_highlight_fraction,0.06280931697902954
PC8,rgb_cov_r_g,-0.018311131119103312
PC8,rgb_corr_r_g,-0.014963342210168085
PC8,rgb_cov_r_b,-0.05026676442274929
PC8,rgb_corr_r_b,-0.08662949099431533
PC8,rgb_cov_g_b,-0.035533908263251375
PC8,rgb_corr_g_b,-0.1586122208817438
PC8,lab_cov_l_a,-0.05365075290238055
PC8,lab_corr_l_a,-0.054589973948941994
PC8,lab_cov_l_b,0.07113986988777149
PC8,lab_corr_l_b,0.044705870039431814
PC8,lab_cov_a_b,-0.03766301535862432
PC8,lab_corr_a_b,-0.15803215536173748
PC8,hue_entropy_12bin,0.10642101646861751
PC8,edge_density_canny,-0.08818168691255443
PC8,gradient_mag_mean,-0.10286040495575363
PC8,gradient_mag_sd,-0.09331029509382041
PC8,gradient_mag_p95,-0.09902045177306842
PC8,orientation_entropy,0.0296017281997009
PC8,texture_highpass_std,-0.10087025085945919
PC8,texture_highpass_mad,-0.11863717978749591
PC8,laplacian_variance,-0.06883389034825242
PC8,local_contrast_mean,-0.07592376412987474
PC8,local_contrast_p95,-0.07525831157416096
PC8,image_entropy_gray,0.0002513451211591334
PC8,top_luma_mean,0.023657809037720752
PC8,bottom_luma_mean,0.02864301712654277
PC8,top_bottom_luma_delta,0.005230713822028546
PC8,left_warmth_mean,-0.024537801943087995
PC8,right_warmth_mean,0.04454648096080329
PC8,left_right_warmth_delta,-0.07684171758540038
PC8,center_luma_mean,0.07298662904816089
PC8,edge_luma_mean,0.039082077170278014
PC8,center_edge_luma_delta,0.02998291688887134
PC8,color_spatial_var_rgb_r,0.036561298745020114
PC8,color_spatial_range_rgb_r,0.039603137141235895
PC8,color_spatial_var_rgb_g,0.006303275418578911
PC8,color_spatial_range_rgb_g,0.014724013993032487
PC8,color_spatial_var_rgb_b,-0.019233486714486193
PC8,color_spatial_range_rgb_b,-0.010101980896265112
PC8,color_spatial_var_lab_l,0.00905887724709083
PC8,color_spatial_range_lab_l,0.017773802569573838
PC8,color_spatial_var_lab_a,0.04289541288287509
PC8,color_spatial_range_lab_a,0.03299851823131589
PC8,color_spatial_var_lab_b,0.18121127752782817
PC8,color_spatial_range_lab_b,0.14421123831605998
PC8,halation_bright_threshold_luma,0.14632279740941112
PC8,halation_bright_fraction,0.020014236894862734
PC8,halation_ring_fraction,-0.17616265807916928
PC8,red_highlight_excess_mean,-0.03041947728012009
PC8,warm_highlight_excess_mean,-0.026003486967607823
PC8,halation_ring_red_excess_mean,0.02646678916196511
PC8,halation_ring_red_excess_p95,0.02241464301625857
PC8,halation_background_red_excess_mean,-0.05253475740259542
PC8,halation_index_ring_minus_background,0.06883446101356548
PC8,local_lab_cov_l_a_mean,-0.12062617555041337
PC8,local_lab_cov_l_a_sd,0.012850975911043448
PC8,local_lab_cov_l_a_abs_mean,-0.021686052134702215
PC8,local_lab_cov_l_a_p90_abs,0.0004391576252972454
PC8,local_lab_corr_l_a_mean,-0.10087338430423018
PC8,local_lab_corr_l_a_sd,0.08372444779991196
PC8,local_lab_corr_l_a_abs_mean,-0.0358574416289198
PC8,local_lab_corr_l_a_p90_abs,0.007764539039293798
PC8,local_lab_cov_l_b_mean,0.02533132902752745
PC8,local_lab_cov_l_b_sd,0.06929743946669067
PC8,local_lab_cov_l_b_abs_mean,0.03921664341198199
PC8,local_lab_cov_l_b_p90_abs,0.04693190340516048
PC8,local_lab_corr_l_b_mean,0.008530886301003267
PC8,local_lab_corr_l_b_sd,0.03418918616778085
PC8,local_lab_corr_l_b_abs_mean,0.009226062764840594
PC8,local_lab_corr_l_b_p90_abs,0.04661140864376778
PC8,local_lab_cov_a_b_mean,-0.06161376310686726
PC8,local_lab_cov_a_b_sd,0.028083671190326894
PC8,local_lab_cov_a_b_abs_mean,-0.007732203572993352
PC8,local_lab_cov_a_b_p90_abs,0.006468006175210318
PC8,local_lab_corr_a_b_mean,-0.16058038685426734
PC8,local_lab_corr_a_b_sd,0.18253780483793702
PC8,local_lab_corr_a_b_abs_mean,-0.10584421612659659
PC8,local_lab_corr_a_b_p90_abs,-0.09387473374539339
PC8,hue_circular_mean_turns,0.06896096892446724
PC8,hue_resultant_length,-0.15209441454874373
PC8,hue_circular_variance,0.15209441454874376
PC8,hue_warm_share,-0.0739671751600463
PC8,hue_red_orange_share,-0.10086537753518127
PC8,hue_yellow_share,0.0702817665013655
PC8,hue_green_share,0.06516119814881556
PC8,hue_teal_cyan_share,-0.03967917319759731
PC8,hue_blue_share,0.07253213375703718
PC8,hue_magenta_share,0.06642192112360787
PC8,hue_red_orange_highlight_share,-0.033576563452937094
PC8,hue_teal_cyan_shadow_share,-0.04022121095743268
PC8,shadow_lab_l,0.13586184511499044
PC8,shadow_lab_a,0.0632403763677895
PC8,shadow_lab_b,-0.03635222991042703
PC8,shadow_warmth_rgb_r_minus_b,-0.004527311125381937
PC8,shadow_saturation,-0.04857959280815507
PC8,shadow_red_excess,-0.011724427039292225
PC8,midtone_lab_l,0.05008569181166268
PC8,midtone_lab_a,-0.10396454802932294
PC8,midtone_lab_b,-0.018606865066391334
PC8,midtone_warmth_rgb_r_minus_b,-0.04970543162498023
PC8,midtone_saturation,-0.08631961415795614
PC8,midtone_red_excess,-0.08382073819806332
PC8,midtone_fraction,0.05528333513296031
PC8,highlight_lab_l,0.013529034759433298
PC8,highlight_lab_a,-0.050880837751519845
PC8,highlight_lab_b,0.05357782149375889
PC8,highlight_warmth_rgb_r_minus_b,0.02699757364629785
PC8,highlight_saturation,0.06532798523908052
PC8,highlight_red_excess,-0.019829944689545086
PC8,highlight_minus_shadow_lab_a,-0.07545198733860539
PC8,highlight_minus_shadow_lab_b,0.05847519152725024
PC8,highlight_minus_shadow_warmth,0.025478111355998742
PC8,highlight_minus_shadow_saturation,0.08760126645283711
PC8,split_tone_distance_lab_ab,0.09700562210511664
PC8,midtone_shadow_lab_b_delta,0.0016290866076990574
PC8,highlight_midtone_lab_b_delta,0.07325027344724287
PC8,luma_skewness,0.02697360247416788
PC8,luma_kurtosis_excess,0.07698804211083184
PC8,shadow_compression_ratio,0.06603344413072182
PC8,highlight_compression_ratio,0.04385757626087239
PC8,highlight_rolloff_ratio,0.1617230732102854
PC8,shadow_rolloff_ratio,-0.00029659828303737665
PC8,upper_lower_luma_spread_ratio,-0.005830593141270576
PC8,midtone_luma_width_p75_p25,-0.06153830878681894
PC8,extreme_tail_luma_width,0.15992590922751013
PC8,lower_tail_luma_width_p10_p01,0.045394197399186105
PC8,upper_tail_luma_width_p99_p90,0.18680438356692197
PC8,fft_low_freq_power_share,0.03274937232209827
PC8,fft_mid_freq_power_share,-0.0303595180118804
PC8,fft_high_freq_power_share,-0.07518415337083749
PC8,fft_high_mid_power_ratio,-0.09323613074898136
PC8,fft_high_low_power_ratio,-0.07622509221558878
PC8,fft_radial_loglog_slope,-0.0843664021152516
PC8,fft_low_freq_log_power_mean,0.02631686721006127
PC8,fft_mid_freq_log_power_mean,0.002324896621571526
PC8,fft_high_freq_log_power_mean,-0.04801265672850789
PC8,palette_entropy_6,-0.05841663909874954
PC8,palette_effective_clusters_6,-0.05813742177562998
PC8,palette_top1_share,0.026594181893130845
PC8,palette_top2_share_gap,0.0004961501287946658
PC8,palette_top2_lab_distance,-0.09045107400125221
PC8,palette_mean_pairwise_lab_distance,0.12921372059938344
PC8,palette_weighted_pairwise_lab_distance,0.0014347797662714466
PC8,palette_within_cluster_lab_rmse,0.12005181600466962
PC8,palette_dominant_lab_l,0.062126807670512575
PC8,palette_dominant_lab_a,-0.05442512497157662
PC8,palette_dominant_lab_b,0.004074626706510707
PC8,palette_dominant_lab_chroma,0.11697684296798702
PC9,rgb_mean_r,-0.04434330724278405
PC9,rgb_mean_g,-0.021302817807506057
PC9,rgb_mean_b,-0.025552753642310057
PC9,rgb_sd_r,0.002632977224793248
PC9,rgb_sd_g,-0.000928831133135688
PC9,rgb_sd_b,-0.015315423025838267
PC9,warmth_rgb_mean_r_minus_b,-0.020412238727150978
PC9,warmth_rgb_mean_rg_minus_b,-0.007884035797918632
PC9,lab_mean_l,-0.02023686638476402
PC9,lab_mean_a,-0.0319941764780272
PC9,lab_mean_b,0.006237653067037302
PC9,lab_sd_l,0.007809511547679282
PC9,lab_sd_a,0.010167012911706741
PC9,lab_sd_b,0.10522529876881823
PC9,lab_chroma_mean,0.12984156489175752
PC9,saturation_mean,0.14899125178187916
PC9,saturation_sd,0.07787594458270085
PC9,value_mean,-0.002756914772749336
PC9,value_sd,0.013286945462726824
PC9,luma_mean,-0.027108076128542765
PC9,luma_sd,-0.006541113053330501
PC9,luma_p01,-0.10103750992260385
PC9,luma_p05,-0.11697655583055974
PC9,luma_p50,-0.027935958902124684
PC9,luma_p95,-0.07307671622189393
PC9,luma_p99,-0.11432112186274056
PC9,dynamic_range_p95_p05,-0.05253410731460176
PC9,luma_iqr_p75_p25,0.10181860815600619
PC9,rms_contrast,-0.006541108634376663
PC9,michelson_contrast_p95_p05,0.09191777499374792
PC9,shadow_fraction,-0.08664787746904228
PC9,deep_shadow_fraction,0.006345931986740579
PC9,highlight_fraction,-0.062437530918427624
PC9,clipped_shadow_fraction,0.01667168928427437
PC9,clipped_highlight_fraction,-0.08450064113164198
PC9,rgb_cov_r_g,-0.012765055664488026
PC9,rgb_corr_r_g,-0.056420787713068805
PC9,rgb_cov_r_b,-0.04071529627723258
PC9,rgb_corr_r_b,-0.09675217647116667
PC9,rgb_cov_g_b,-0.027054444428817367
PC9,rgb_corr_g_b,-0.11434906263057382
PC9,lab_cov_l_a,-0.029195273202760816
PC9,lab_corr_l_a,-0.06483991636838896
PC9,lab_cov_l_b,0.06230673387471995
PC9,lab_corr_l_b,0.02680348037331823
PC9,lab_cov_a_b,-0.00321904060875265
PC9,lab_corr_a_b,-0.08094886294367865
PC9,hue_entropy_12bin,-0.1093568754292559
PC9,edge_density_canny,-0.07860732825653403
PC9,gradient_mag_mean,-0.053358692500438225
PC9,gradient_mag_sd,-0.06030374626743127
PC9,gradient_mag_p95,-0.05356485608306574
PC9,orientation_entropy,-0.06019744747926965
PC9,texture_highpass_std,-0.06938460832566073
PC9,texture_highpass_mad,-0.02618277133995286
PC9,laplacian_variance,-0.07000309251741785
PC9,local_contrast_mean,-0.015896351421700042
PC9,local_contrast_p95,-0.04122416515244445
PC9,image_entropy_gray,0.08312692112989262
PC9,top_luma_mean,0.004461814126887821
PC9,bottom_luma_mean,-0.0438244587289576
PC9,top_bottom_luma_delta,0.03270991285294602
PC9,left_warmth_mean,-0.02632765754754609
PC9,right_warmth_mean,-0.01478022252521563
PC9,left_right_warmth_delta,-0.014204257917842371
PC9,center_luma_mean,-0.030358261514323456
PC9,edge_luma_mean,-0.02442188651312648
PC9,center_edge_luma_delta,-0.0057108462745963885
PC9,color_spatial_var_rgb_r,0.029678356683500287
PC9,color_spatial_range_rgb_r,0.0017176339249518255
PC9,color_spatial_var_rgb_g,-0.028028638260728905
PC9,color_spatial_range_rgb_g,-0.03973079171114634
PC9,color_spatial_var_rgb_b,-0.05733189131085052
PC9,color_spatial_range_rgb_b,-0.05418623984319065
PC9,color_spatial_var_lab_l,-0.007715923922302465
PC9,color_spatial_range_lab_l,-0.026544052516222574
PC9,color_spatial_var_lab_a,0.019678583985105948
PC9,color_spatial_range_lab_a,9.288902646631564e-05
PC9,color_spatial_var_lab_b,0.17359647478027096
PC9,color_spatial_range_lab_b,0.14490156876846844
PC9,halation_bright_threshold_luma,-0.1181908102715436
PC9,halation_bright_fraction,-0.12815848555192583
PC9,halation_ring_fraction,0.030715392668346837
PC9,red_highlight_excess_mean,-0.04227051385897647
PC9,warm_highlight_excess_mean,-0.013494543801200956
PC9,halation_ring_red_excess_mean,-0.029448490949016724
PC9,halation_ring_red_excess_p95,0.034413406911002246
PC9,halation_background_red_excess_mean,-0.06626219426773983
PC9,halation_index_ring_minus_background,0.00898158000954109
PC9,local_lab_cov_l_a_mean,-0.11685964727218676
PC9,local_lab_cov_l_a_sd,-0.08750778971536534
PC9,local_lab_cov_l_a_abs_mean,-0.06765067381905933
PC9,local_lab_cov_l_a_p90_abs,-0.08339671065262742
PC9,local_lab_corr_l_a_mean,-0.12236663936199066
PC9,local_lab_corr_l_a_sd,0.02329689609482249
PC9,local_lab_corr_l_a_abs_mean,-0.05089744232524407
PC9,local_lab_corr_l_a_p90_abs,-0.061921308508018885
PC9,local_lab_cov_l_b_mean,-0.01224452220717631
PC9,local_lab_cov_l_b_sd,-0.016810212912709496
PC9,local_lab_cov_l_b_abs_mean,0.004741788598590365
PC9,local_lab_cov_l_b_p90_abs,-0.028059619203822897
PC9,local_lab_corr_l_b_mean,-0.0012595296040583484
PC9,local_lab_corr_l_b_sd,-0.008877464234167073
PC9,local_lab_corr_l_b_abs_mean,-0.01769188269827712
PC9,local_lab_corr_l_b_p90_abs,-0.00104702516228616
PC9,local_lab_cov_a_b_mean,-0.0314988472097875
PC9,local_lab_cov_a_b_sd,-0.007103474453989978
PC9,local_lab_cov_a_b_abs_mean,-0.0028756714872539488
PC9,local_lab_cov_a_b_p90_abs,-0.014506671186070472
PC9,local_lab_corr_a_b_mean,-0.050651234267001084
PC9,local_lab_corr_a_b_sd,0.030670855293210803
PC9,local_lab_corr_a_b_abs_mean,-0.048682694715454215
PC9,local_lab_corr_a_b_p90_abs,-0.04374527239985428
PC9,hue_circular_mean_turns,0.06346057483590707
PC9,hue_resultant_length,0.03602407680531416
PC9,hue_circular_variance,-0.03602407680531418
PC9,hue_warm_share,-0.061395467806421314
PC9,hue_red_orange_share,-0.08296393808979949
PC9,hue_yellow_share,0.049599758950718734
PC9,hue_green_share,-0.008168775502316346
PC9,hue_teal_cyan_share,0.03807530833625378
PC9,hue_blue_share,0.06961610452026633
PC9,hue_magenta_share,-0.03962055107086735
PC9,hue_red_orange_highlight_share,-0.04946957121348688
PC9,hue_teal_cyan_shadow_share,-0.033843926457407005
PC9,shadow_lab_l,-0.1413565396828773
PC9,shadow_lab_a,-0.08301028708055858
PC9,shadow_lab_b,-0.14769807532032136
PC9,shadow_warmth_rgb_r_minus_b,-0.15264049846326228
PC9,shadow_saturation,0.12938237010151155
PC9,shadow_red_excess,-0.1525071419947899
PC9,midtone_lab_l,-0.012635202702850797
PC9,midtone_lab_a,0.030773396333273112
PC9,midtone_lab_b,0.06765464529068889
PC9,midtone_warmth_rgb_r_minus_b,0.036858468178628416
PC9,midtone_saturation,0.1559455040531507
PC9,midtone_red_excess,0.004130065738773929
PC9,midtone_fraction,-0.10319996101889166
PC9,highlight_lab_l,-0.005551421750581219
PC9,highlight_lab_a,-0.08322877547572116
PC9,highlight_lab_b,0.012126592833783216
PC9,highlight_warmth_rgb_r_minus_b,-0.013644989594568396
PC9,highlight_saturation,0.04408264729694788
PC9,highlight_red_excess,-0.06323712896441909
PC9,highlight_minus_shadow_lab_a,-0.027866838279691348
PC9,highlight_minus_shadow_lab_b,0.05470191068240562
PC9,highlight_minus_shadow_warmth,0.031256306898613695
PC9,highlight_minus_shadow_saturation,-0.07546521737424144
PC9,split_tone_distance_lab_ab,0.02005629022221959
PC9,midtone_shadow_lab_b_delta,0.1558328014092638
PC9,highlight_midtone_lab_b_delta,-0.03235996499282738
PC9,luma_skewness,-0.09025208027212167
PC9,luma_kurtosis_excess,-0.1443644094528491
PC9,shadow_compression_ratio,-0.03181088433433873
PC9,highlight_compression_ratio,-0.13671744403482627
PC9,highlight_rolloff_ratio,-0.007964752663561532
PC9,shadow_rolloff_ratio,-0.13815963130455886
PC9,upper_lower_luma_spread_ratio,-0.13015091180382252
PC9,midtone_luma_width_p75_p25,0.10181860266612251
PC9,extreme_tail_luma_width,-0.09030869202912217
PC9,lower_tail_luma_width_p10_p01,-0.07598595420359311
PC9,upper_tail_luma_width_p99_p90,-0.09060755937890903
PC9,fft_low_freq_power_share,0.0735543298484548
PC9,fft_mid_freq_power_share,-0.035844504601730456
PC9,fft_high_freq_power_share,-0.07999581445574865
PC9,fft_high_mid_power_ratio,-0.0965249839645301
PC9,fft_high_low_power_ratio,-0.09261521374451549
PC9,fft_radial_loglog_slope,-0.11135815381135833
PC9,fft_low_freq_log_power_mean,0.038883689790034454
PC9,fft_mid_freq_log_power_mean,0.0006336372134957054
PC9,fft_high_freq_log_power_mean,-0.05095841100633925
PC9,palette_entropy_6,0.19412221612218775
PC9,palette_effective_clusters_6,0.1916153199261251
PC9,palette_top1_share,-0.17747068000909744
PC9,palette_top2_share_gap,-0.13833497260971828
PC9,palette_top2_lab_distance,0.11926300934778854
PC9,palette_mean_pairwise_lab_distance,-0.09335739092179281
PC9,palette_weighted_pairwise_lab_distance,0.09752107206490904
PC9,palette_within_cluster_lab_rmse,0.07602700531039427
PC9,palette_dominant_lab_l,-0.11949168671880979
PC9,palette_dominant_lab_a,-0.033808344018308116
PC9,palette_dominant_lab_b,-0.08426586934599006
PC9,palette_dominant_lab_chroma,0.03308205737048562
PC10,rgb_mean_r,0.006690229076486215
PC10,rgb_mean_g,-0.026124204880695865
PC10,rgb_mean_b,-0.0018649939736072856
PC10,rgb_sd_r,-0.004790888509095068
PC10,rgb_sd_g,0.03206848318829565
PC10,rgb_sd_b,0.032420568147600304
PC10,warmth_rgb_mean_r_minus_b,0.01176220340202018
PC10,warmth_rgb_mean_rg_minus_b,-0.01542412803127865
PC10,lab_mean_l,-0.01950516239171917
PC10,lab_mean_a,0.08908852598578448
PC10,lab_mean_b,-0.0377745433166896
