run_id,run_block,source_variant_id,status,model_key,provider,api_model,scene_key,film_key,light_key,scan_key,replicate,variant_id,condition_id,prompt_id,image_path,width,height,mode,started_at,completed_at,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,backstage,cinestill800t,cool_ambient,pushed_scan,2,run1_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,backstage_cinestill800t_cool_ambient_pushed_scan,646ee6b1-1d43-4d10-9ec1-7870709ce2d2,data/images/run1_xai_grok_imagine_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:26:39-0400,2026-05-03T03:26:53-0400,-1.1572221525495796,-6.092540208030131,4.220272636337858,-1.5321945696662482,2.101689688519752,0.730042794632589,-0.9518970559799058,2.568008351797641,-0.5639561875214101,1.4490595604843326
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,backstage,cinestill800t,warm_practical,clean_scan,1,run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01,backstage_cinestill800t_warm_practical_clean_scan,4605e9d0-9d3a-4c4f-8d16-53604cac2ae5,data/images/run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:26:53-0400,2026-05-03T03:27:09-0400,-12.048822892888353,-4.5327492656608825,1.8165992844248084,-3.1913340164907047,0.11189983214458518,2.1241053563245202,-0.43643653131561677,0.6498420154635243,-1.5011491979066995,-0.3774778897041443
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,backstage,cinestill800t,warm_practical,clean_scan,2,run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep02,backstage_cinestill800t_warm_practical_clean_scan,c192f581-342c-47c4-bf78-516b70fb9fee,data/images/run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:27:09-0400,2026-05-03T03:27:35-0400,-8.237326535105156,-0.29396706468329764,3.4793864196072017,-2.941927312167041,2.7875382382096796,0.2888712150402612,-0.14567582693819675,2.1018824858507754,-0.9445955692660659,1.3708795705431347
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,backstage,cinestill800t,warm_practical,pushed_scan,1,run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01,backstage_cinestill800t_warm_practical_pushed_scan,50c6595f-a7fc-429a-ae47-ed17c95f7876,data/images/run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:27:35-0400,2026-05-03T03:27:57-0400,-5.764883917558205,-4.779511737312334,4.168665312615854,-2.1690523459642437,4.897259754529997,2.134981731073551,0.24397845931014664,-1.7166786939302594,-1.5593067159643295,0.5987279520796583
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,backstage,cinestill800t,warm_practical,pushed_scan,2,run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02,backstage_cinestill800t_warm_practical_pushed_scan,7bfb1997-e175-47fb-b245-cfbab9a9f038,data/images/run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:27:57-0400,2026-05-03T03:28:11-0400,-2.794832085404327,-1.5725766710189948,10.706156415821148,-2.0358000259511253,1.061629126000007,-0.10090746876768482,-2.017823901480583,-2.3627056642341144,-3.066462560715772,2.4880587765584967
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,cool_ambient,clean_scan,1,run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep01,corner_store_portra400_cool_ambient_clean_scan,6e4deeda-f5da-466d-879f-d6bf0c8425e6,data/images/run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:28:11-0400,2026-05-03T03:28:23-0400,14.1864270672852,2.4323570921618916,4.278064359090704,5.943589472347506,-5.838299565132064,3.5255744205367456,1.893099653429476,1.6346085435863855,-4.25130532243568,-2.529821510733092
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,cool_ambient,clean_scan,2,run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02,corner_store_portra400_cool_ambient_clean_scan,b4edb979-dc6d-4476-8e5e-920634d43126,data/images/run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:28:23-0400,2026-05-03T03:28:36-0400,9.765820260764736,-4.245741353281945,3.1804306420700716,3.125158160597408,-4.875688128845926,3.177711304564656,2.2509388546914044,0.7929487871177235,0.10145499263771508,-1.6692469166553765
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,cool_ambient,pushed_scan,1,run1_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep01,corner_store_portra400_cool_ambient_pushed_scan,4c8edf7c-2841-4951-80de-28f6e1aaef22,data/images/run1_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:28:36-0400,2026-05-03T03:28:50-0400,6.58659254518285,-5.8743360656596355,2.145910890114637,1.265746374341803,0.5610415586618,1.882325741282007,2.112959919354997,-0.8699720241461075,1.3858561781235246,3.1730537813049717
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,cool_ambient,pushed_scan,2,run1_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02,corner_store_portra400_cool_ambient_pushed_scan,b684bea2-0d96-4b5c-b4cd-0138b875e44d,data/images/run1_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:28:50-0400,2026-05-03T03:29:04-0400,11.250499497707025,-3.8922966552866765,-1.0012039137732733,1.8630070126851799,1.3896907693237832,-1.1870539468207693,1.946575847462018,-1.9988619219846135,1.322821104082525,-1.0085488164460794
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,warm_practical,clean_scan,1,run1_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep01,corner_store_portra400_warm_practical_clean_scan,db87737f-8a4f-4ba5-b021-476b2b2d77c8,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:29:04-0400,2026-05-03T03:29:16-0400,0.3307486150937338,-3.7173153921902014,-0.782923123978343,2.383583692371569,-0.6656850108719713,6.285151640044175,-1.0086432991891614,1.0315194773444767,3.0589309241593305,-2.3587770077181394
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,warm_practical,clean_scan,2,run1_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep02,corner_store_portra400_warm_practical_clean_scan,15fbc6ec-4fc4-4c76-8c82-bc3e5e2641d6,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:29:16-0400,2026-05-03T03:29:30-0400,-3.0030806991332706,-4.723022377571566,1.3342636307179954,-2.807758508219471,3.35253901825596,2.2841809626343004,1.6645454569864868,-0.339826944012236,-1.4620484939815013,1.7074018725638322
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,warm_practical,pushed_scan,1,run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01,corner_store_portra400_warm_practical_pushed_scan,f3acfe1a-6b91-4d5b-be36-875affe7d298,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:29:30-0400,2026-05-03T03:29:42-0400,-3.4969713670816645,-5.147038658144019,-2.835442576184179,3.5222190960838433,1.8701137940785288,4.917865348409384,0.9941473369864429,-0.6335348197861713,-0.9700096033920274,-1.1470623812805623
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,portra400,warm_practical,pushed_scan,2,run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02,corner_store_portra400_warm_practical_pushed_scan,18fd9994-54b6-49b7-97f7-bb547ded49ca,data/images/run1_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:29:42-0400,2026-05-03T03:29:52-0400,0.5013024741815304,-0.5481257210177186,-1.1961757972204519,3.174104770653309,-0.13102360739773053,7.156467845235019,-1.5112103264792331,-1.2888486719147803,1.1636935082045348,-0.9152175482954648
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,cool_ambient,clean_scan,1,run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep01,corner_store_cinestill800t_cool_ambient_clean_scan,ed3e8166-cf76-4d1b-a1d6-f202c1ce9464,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:29:52-0400,2026-05-03T03:30:04-0400,11.23287285994213,-2.2058435422665985,2.2613195096544136,1.7265228307305718,3.3586954412321877,-0.6220600921915134,-0.1422215851359386,-0.8313437438992966,0.38807347671897546,0.9586300983162462
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,cool_ambient,clean_scan,2,run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,corner_store_cinestill800t_cool_ambient_clean_scan,1bf1d38e-1dc4-4556-9ac8-17084b9447c5,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:30:04-0400,2026-05-03T03:30:20-0400,12.016237086601889,2.4031371517573916,2.018590946727855,4.21144476232959,0.40982910998124794,1.123738759983922,2.154451540351786,-0.8352874838508292,0.047504847156947465,-0.719400994887677
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,cool_ambient,pushed_scan,1,run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,corner_store_cinestill800t_cool_ambient_pushed_scan,784a0340-f3d9-46be-bab6-f0eead05ddd0,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:30:20-0400,2026-05-03T03:30:36-0400,10.50874346602469,-3.774270293258327,-0.891470536175898,2.0995328090387497,2.4287924573847692,2.0359316853627365,3.6073717405668915,-2.179621632200308,1.779693665531766,0.35462530347245425
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,cool_ambient,pushed_scan,2,run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02,corner_store_cinestill800t_cool_ambient_pushed_scan,240a92c2-57d9-4061-9dfe-76a7459bf417,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:30:36-0400,2026-05-03T03:30:48-0400,11.732662302544332,-3.4500854740899896,1.3517734043326217,2.7304401945925103,2.9070274304924735,-0.3550617327902805,4.09917904501941,-3.632399824295822,1.3359828260158852,-0.26478907114549066
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,warm_practical,clean_scan,1,run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep01,corner_store_cinestill800t_warm_practical_clean_scan,d60a322d-72f2-4df6-9706-d1b68b00c06d,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:30:48-0400,2026-05-03T03:31:01-0400,-1.0430395014071299,-2.573926010037572,1.8028919161799217,1.0746215738489897,1.297695744950858,5.238693403658066,0.7800408992759962,-1.023655590429068,-0.06425804562152643,0.1864337836720407
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,warm_practical,clean_scan,2,run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep02,corner_store_cinestill800t_warm_practical_clean_scan,b5920947-be1c-4bc0-9df7-5854c2d6b3ce,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:31:01-0400,2026-05-03T03:31:13-0400,-2.2457417034685876,-0.6201338668693792,-1.597932968673951,3.0707558588242305,2.530377843839431,6.815385190494024,1.047607978727286,-0.963665262685412,1.1258555581290697,-1.6297177017644318
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,warm_practical,pushed_scan,1,run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01,corner_store_cinestill800t_warm_practical_pushed_scan,01be9810-12b7-4b79-85a4-109b9bd57368,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T03:31:13-0400,2026-05-03T03:31:25-0400,-2.80041222429286,0.04579486494191839,2.1878940146912753,0.9614735011027078,3.2759227675142744,4.850560160887031,-1.3068951219262124,-1.173808474352945,3.2084820468722293,0.9150466664524667
filmstock_20260503_005006_f42a60,1,xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,success,xai_grok_imagine,xai,grok-imagine-image-pro,corner_store,cinestill800t,warm_practical,pushed_scan,2,run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,corner_store_cinestill800t_warm_practical_pushed_scan,10eda23c-bbf9-4f21-bf29-d03f269533ab,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T03:31:25-0400,2026-05-03T03:31:37-0400,-6.753534344314324,-7.680336391408828,-5.535429016400152,1.1379893765411584,0.8921028041569923,6.136372890287413,3.2990481079489657,0.037511130659643156,-4.981161099000823,3.413368003045933
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,clean_scan,1,run2_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01,apartment_portra400_cool_ambient_clean_scan,bcc8b91f-c59c-4235-80fd-614c0e59c854,data/images/run2_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T08:54:39-0400,2026-05-03T08:58:14-0400,3.134844259887515,-1.0042300061998175,-0.9268088438989732,-1.6384582461485986,-1.3699283772835618,-2.458851998118288,-2.6291323426798754,-0.285939769985689,1.00040885154206,3.0869617202860082
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,clean_scan,2,run2_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02,apartment_portra400_cool_ambient_clean_scan,1854e4ce-d6dc-4522-a480-9ab99eb46af2,data/images/run2_chatgpt_image_2_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T08:58:14-0400,2026-05-03T09:01:38-0400,10.168519076535102,7.634853505345815,-0.9253416696500749,-1.1394627621867846,1.5268589144543554,-2.233477386641633,-3.5503264843612454,-1.9259624912033755,-2.173170116949547,0.7620026264819175
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,pushed_scan,1,run2_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01,apartment_portra400_cool_ambient_pushed_scan,c47fe937-9513-4c2d-a02e-d095fb95dec2,data/images/run2_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:01:38-0400,2026-05-03T09:05:00-0400,0.8050931017365495,-0.03280315797004682,-4.626263219637345,0.24195713409196007,1.4974360868381156,-2.9107392562656424,0.005098340704611863,-3.34559618511061,-0.05856609595958324,1.1119651880805048
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,cool_ambient,pushed_scan,2,run2_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02,apartment_portra400_cool_ambient_pushed_scan,9a33634a-50f6-4e22-88c4-3f5a1fa9a2e1,data/images/run2_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T09:05:00-0400,2026-05-03T09:08:25-0400,2.9829365231777967,-1.321580655147141,-0.620963865332503,-0.5604964162496188,2.7032397708019453,-2.899985207851633,-2.6693766738481406,0.21422878361676873,-2.3299234731017475,3.6484097990017075
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,clean_scan,1,run2_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,apartment_portra400_warm_practical_clean_scan,50da6c97-277c-445b-8564-31f845a5f7be,data/images/run2_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:08:25-0400,2026-05-03T09:11:56-0400,-6.725363994334957,3.110062038451516,-3.831230065986474,2.9504731996313573,-3.30847147013143,-1.3345049227487318,-0.4318151044071806,-1.065911760724342,3.7031962424585037,0.8616893909769232
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,clean_scan,2,run2_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02,apartment_portra400_warm_practical_clean_scan,3f739c4c-1576-4a6a-83e3-8e5d531da641,data/images/run2_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T09:11:56-0400,2026-05-03T09:15:23-0400,-3.212615487848358,7.619856949286653,-0.9855735191040396,-2.391916688892081,-4.319830276435469,-0.06790916694873265,0.12983086311642317,2.1884584602551036,0.8033665693528443,2.9972469394377783
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,pushed_scan,1,run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,apartment_portra400_warm_practical_pushed_scan,50336cbc-4cc4-4fc3-8dc9-e2087cce6936,data/images/run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:15:23-0400,2026-05-03T09:18:51-0400,-4.637214493421204,10.484906258691373,-1.35236277525891,2.8694046376964146,-2.2806753697213376,-2.568658253221984,3.967197271424027,0.5530656807506664,1.920565490284166,2.482154268423662
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,portra400,warm_practical,pushed_scan,2,run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,apartment_portra400_warm_practical_pushed_scan,7fea7d16-7566-4607-b4da-8562c12a1271,data/images/run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T09:18:51-0400,2026-05-03T09:20:23-0400,-0.9466666467875465,11.358551887252531,-4.58797842499422,0.9758411140273423,-2.5229243263352905,4.138408249794443,1.9296580094687736,2.8487343618792234,4.510872309157444,-0.887177536956781
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,clean_scan,1,run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,apartment_cinestill800t_cool_ambient_clean_scan,08f53d4e-c71f-4669-b4a6-3ef2fca27a28,data/images/run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:20:23-0400,2026-05-03T09:23:54-0400,4.133345271297378,-0.0061645091451066605,-5.404397249221178,-1.7069831451791986,2.110353683089659,-1.9533889626067735,-6.317061466614244,-1.966083199242451,-1.2687580511826182,-2.9892437187193943
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,clean_scan,2,run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,apartment_cinestill800t_cool_ambient_clean_scan,eb8fc968-2d98-4fa4-a950-4549d7a9962d,data/images/run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T09:23:54-0400,2026-05-03T09:27:27-0400,3.789474819546483,-2.354640267581429,-1.4672070585628536,-4.502615328428529,-2.370639803678321,0.7804983254396565,-2.5459923767922565,-2.9726079825449303,2.1491905630824784,2.141899390849194
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,pushed_scan,1,run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,apartment_cinestill800t_cool_ambient_pushed_scan,563cfe2d-8469-4104-84c8-e5a547843849,data/images/run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:27:27-0400,2026-05-03T09:30:56-0400,2.3870769264209732,-1.4671861098586476,-6.318550720325353,-4.9874332694426995,-1.3518400613958266,-3.269003728072824,-0.40816228768024015,2.1106495360154094,-0.040498277040527685,-0.5219167232056332
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,cool_ambient,pushed_scan,2,run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,apartment_cinestill800t_cool_ambient_pushed_scan,d7ff3c6e-858e-49ea-9d3b-41f53f47e954,data/images/run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T09:30:56-0400,2026-05-03T09:34:25-0400,-1.3149122846988044,-3.3771236661775443,-3.689421380242633,-1.8530426803179407,2.1560866365446327,-5.891934406518258,-1.1748342043712292,-1.5469881373726944,1.2482575158144038,0.2896791255199582
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,clean_scan,1,run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01,apartment_cinestill800t_warm_practical_clean_scan,a9684819-5506-4179-a51c-eebd89f9008d,data/images/run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:34:25-0400,2026-05-03T09:38:05-0400,-13.566098890266282,1.3434372687513363,0.28140784000650587,-2.0754326300583443,-1.0305430545422811,2.0965005000311607,0.5402912738892831,-2.895213428405274,1.244270270605875,0.7222048571861104
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,clean_scan,2,run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,apartment_cinestill800t_warm_practical_clean_scan,0bd5daf5-769f-429c-a921-947699e451c8,data/images/run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,1024,1024,RGB,2026-05-03T09:38:05-0400,2026-05-03T09:41:24-0400,-10.404231259177985,10.360205665133874,-1.3588407994552447,3.9852195024616783,0.5610010691142119,-4.367154703587441,-1.5966678461752075,2.267817956874497,1.945550454870493,-0.6410394499975328
filmstock_20260503_085439_ff0729,2,chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,success,chatgpt_image_2,openai,gpt-image-2,apartment,cinestill800t,warm_practical,pushed_scan,1,run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01,apartment_cinestill800t_warm_practical_pushed_scan,ad4dd5f6-9ee3-4d03-94fa-bfcfae0c3835,data/images/run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,1024,1024,RGB,2026-05-03T09:41:24-0400,2026-05-03T09:44:45-0400,-17.93217215425227,1.965747286206582,-2.1912081023911982,3.5102616022837227,-3.0417779454796516,-2.580737949762195,3.470784956389421,-1.1274658924126466,1.8180943223854207,-0.7129340317938295
