rank_robust_distance,variant_id,run_id,model_key,scene_key,film_key,light_key,scan_key,replicate,image_path,robust_mahalanobis_sq_pc10,empirical_mahalanobis_sq_pc10,chi_square_df,chi_square_975_cutoff,flag_robust_outlier_975,robust_tail_p_value
1,run3_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,cinestill800t,warm_practical,pushed_scan,2,data/images/run3_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,64.8076398728584,41.779859308267525,10,20.48317735080739,1,4.4116188480103347e-10
2,run3_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,2,data/images/run3_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep02_00001_.png,43.16944183020593,27.02053468940826,10,20.48317735080739,1,4.637822779818279e-06
3,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,cinestill800t,cool_ambient,pushed_scan,2,data/images/run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,36.23108191699085,25.42281600140013,10,20.48317735080739,1,7.681513575397148e-05
4,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,cinestill800t,cool_ambient,clean_scan,2,data/images/run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,35.28859294681994,24.077809101166817,10,20.48317735080739,1,0.00011146611804702111
5,run1_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,cinestill800t,cool_ambient,clean_scan,1,data/images/run1_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,32.88525919348896,22.146532898615114,10,20.48317735080739,1,0.0002847459312176337
6,run3_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,backstage,portra400,warm_practical,clean_scan,1,data/images/run3_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,29.75931232091179,22.22089308137349,10,20.48317735080739,1,0.0009378206304050396
7,run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,2,data/images/run3_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,28.61593439348837,18.854376516267816,10,20.48317735080739,1,0.0014374083224808487
8,run2_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,portra400,warm_practical,clean_scan,2,data/images/run2_chatgpt_image_2_corner_store_portra400_warm_practical_clean_scan_rep02_00001_.png,28.011639444983178,20.846329137384423,10,20.48317735080739,1,0.0017975188753330817
9,run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,cinestill800t,warm_practical,pushed_scan,2,data/images/run1_xai_grok_imagine_corner_store_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,23.896282187262393,19.39644279474009,10,20.48317735080739,1,0.007880499525642626
10,run2_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,portra400,warm_practical,pushed_scan,2,data/images/run2_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,23.409292463157662,19.560998660631334,10,20.48317735080739,1,0.009332575758664752
11,run1_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,1,data/images/run1_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,23.237100703616104,20.219082078855834,10,20.48317735080739,1,0.009904435596816308
12,run1_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,1,data/images/run1_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,22.279607388275988,15.087807065398486,10,20.48317735080739,1,0.013741845284473864
13,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,portra400,cool_ambient,clean_scan,2,data/images/run3_chatgpt_image_2_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,22.167859552333162,19.57469704747969,10,20.48317735080739,1,0.014271929515657367
14,run2_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,warm_practical,clean_scan,1,data/images/run2_xai_grok_imagine_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,21.997417552709166,15.235790025008116,10,20.48317735080739,1,0.015117761992038181
15,run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,portra400,warm_practical,clean_scan,1,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_clean_scan_rep01_00001_.png,21.658705103155956,19.297886743543916,10,20.48317735080739,1,0.01694089409920696
16,run3_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,portra400,cool_ambient,pushed_scan,2,data/images/run3_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,21.26775266250775,16.784721644684822,10,20.48317735080739,1,0.019301970271011215
17,run2_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,2,data/images/run2_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep02_00001_.png,21.057596528715237,14.384485461952897,10,20.48317735080739,1,0.020695501862457832
18,run1_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,corner_store,cinestill800t,warm_practical,clean_scan,1,data/images/run1_chatgpt_image_2_corner_store_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,20.982519858642362,15.77047138350876,10,20.48317735080739,1,0.021215786085028054
19,run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,corner_store,portra400,cool_ambient,clean_scan,1,data/images/run1_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep01_00001_.png,20.8186929076291,18.85522512602119,10,20.48317735080739,1,0.02239391407186675
20,run1_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,cinestill800t,cool_ambient,pushed_scan,2,data/images/run1_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,20.752217202034462,21.771449967968294,10,20.48317735080739,1,0.022889184605291102
21,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,cinestill800t,cool_ambient,pushed_scan,2,data/images/run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,20.70244217368419,17.90279686983857,10,20.48317735080739,1,0.023266709045119738
22,run2_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,cinestill800t,cool_ambient,clean_scan,2,data/images/run2_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,20.351294163706275,15.593762816129425,10,20.48317735080739,0,0.026099754274295228
23,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,cinestill800t,cool_ambient,clean_scan,2,data/images/run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,20.09431128905224,18.49775952846722,10,20.48317735080739,0,0.02837317580885268
24,run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,cinestill800t,cool_ambient,pushed_scan,1,data/images/run3_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,19.964317119794092,14.023037032928734,10,20.48317735080739,0,0.02959200031677145
25,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,cinestill800t,warm_practical,pushed_scan,1,data/images/run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,19.68668572143146,18.814535216695248,10,20.48317735080739,0,0.03235933064877805
26,run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,portra400,warm_practical,pushed_scan,2,data/images/run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep02_00001_.png,19.455415777404944,16.4781913251959,10,20.48317735080739,0,0.03484526320473791
27,run1_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,portra400,warm_practical,pushed_scan,1,data/images/run1_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,19.111982999063247,14.643114690815196,10,20.48317735080739,0,0.03886316689907865
28,run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,corner_store,cinestill800t,cool_ambient,pushed_scan,1,data/images/run2_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,19.10826239897622,18.380941740018727,10,20.48317735080739,0,0.0389089384126573
29,run3_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,portra400,cool_ambient,pushed_scan,1,data/images/run3_chatgpt_image_2_backstage_portra400_cool_ambient_pushed_scan_rep01_00001_.png,19.08367952446103,17.810801930873716,10,20.48317735080739,0,0.03921260836553764
30,run1_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,portra400,warm_practical,clean_scan,1,data/images/run1_xai_grok_imagine_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,18.90670615749849,14.457892466571943,10,20.48317735080739,0,0.041463781994411586
31,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,cinestill800t,warm_practical,pushed_scan,2,data/images/run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,18.514090679769698,16.02016760577859,10,20.48317735080739,0,0.04688658129741052
32,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,cinestill800t,cool_ambient,pushed_scan,1,data/images/run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,17.8998613472772,18.215641337731576,10,20.48317735080739,0,0.05667651539323204
33,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,cinestill800t,cool_ambient,clean_scan,1,data/images/run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,17.526456115095797,17.041863634403434,10,20.48317735080739,0,0.0634967161784118
34,run3_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,1,data/images/run3_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,16.987820421094046,14.485377468277058,10,20.48317735080739,0,0.07463391765309002
35,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,warm_practical,pushed_scan,1,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep01_00001_.png,16.908032674923014,15.41748145742994,10,20.48317735080739,0,0.07642391424262529
36,run1_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,2,data/images/run1_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,16.886671728426023,12.912471425106858,10,20.48317735080739,0,0.0769095615046197
37,run2_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,portra400,cool_ambient,pushed_scan,2,data/images/run2_xai_grok_imagine_corner_store_portra400_cool_ambient_pushed_scan_rep02_00001_.png,16.39256694771084,15.82825423682672,10,20.48317735080739,0,0.08893269806521864
38,run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,cinestill800t,warm_practical,clean_scan,2,data/images/run2_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,15.898051812448424,14.615411005318954,10,20.48317735080739,0,0.10258821170972066
39,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,cinestill800t,cool_ambient,clean_scan,1,data/images/run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,15.855277504297263,11.80233546536129,10,20.48317735080739,0,0.10385087178062513
40,run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,cinestill800t,cool_ambient,clean_scan,1,data/images/run2_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,15.552621967223208,15.242045633991847,10,20.48317735080739,0,0.1131753913036101
41,run2_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,2,data/images/run2_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep02_00001_.png,15.541714049661543,13.095328318041917,10,20.48317735080739,0,0.1135245004663692
42,run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,cinestill800t,cool_ambient,clean_scan,2,data/images/run3_chatgpt_image_2_apartment_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,15.3948693471187,14.083943036029778,10,20.48317735080739,0,0.11831505544234955
43,run2_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,cinestill800t,cool_ambient,clean_scan,1,data/images/run2_chatgpt_image_2_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,15.368389969662882,12.378738871791972,10,20.48317735080739,0,0.11919707461881046
44,run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,portra400,warm_practical,clean_scan,2,data/images/run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep02_00001_.png,15.28681939571013,14.373843675078637,10,20.48317735080739,0,0.12194957396124573
45,run1_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,apartment,portra400,warm_practical,pushed_scan,1,data/images/run1_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,15.184075610510153,12.721761105343528,10,20.48317735080739,0,0.1254935215505537
46,run1_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,portra400,cool_ambient,clean_scan,1,data/images/run1_chatgpt_image_2_backstage_portra400_cool_ambient_clean_scan_rep01_00001_.png,15.080666792866777,15.3976086541957,10,20.48317735080739,0,0.12914845108245931
47,run3_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,portra400,warm_practical,pushed_scan,1,data/images/run3_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,15.054467168145194,14.68574382976021,10,20.48317735080739,0,0.13008866405750807
48,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,cinestill800t,warm_practical,clean_scan,1,data/images/run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,15.017729103928923,13.733502707547467,10,20.48317735080739,0,0.13141682081161066
49,run3_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,backstage,cinestill800t,warm_practical,clean_scan,1,data/images/run3_xai_grok_imagine_backstage_cinestill800t_warm_practical_clean_scan_rep01_00001_.png,14.993176236984151,11.561410164657055,10,20.48317735080739,0,0.13231083652004338
50,run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,warm_practical,pushed_scan,2,data/images/run1_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,14.874046443502314,13.321053043856468,10,20.48317735080739,0,0.13672181846013132
51,run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,cinestill800t,warm_practical,pushed_scan,2,data/images/run1_xai_grok_imagine_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,14.845512900666716,13.929921529001557,10,20.48317735080739,0,0.1377965112130647
52,run2_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,warm_practical,pushed_scan,1,data/images/run2_xai_grok_imagine_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,14.843480185115785,13.507625040956297,10,20.48317735080739,0,0.13787334209461832
53,run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,cinestill800t,cool_ambient,pushed_scan,2,data/images/run1_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,14.806888177697756,14.469665788555043,10,20.48317735080739,0,0.13926258570105343
54,run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,cinestill800t,cool_ambient,pushed_scan,1,data/images/run3_xai_grok_imagine_apartment_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,14.62471264732981,12.711766222714342,10,20.48317735080739,0,0.14635491832255632
55,run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,cinestill800t,cool_ambient,clean_scan,2,data/images/run3_chatgpt_image_2_corner_store_cinestill800t_cool_ambient_clean_scan_rep02_00001_.png,14.297225922570801,12.843877983688122,10,20.48317735080739,0,0.1598607777240919
56,run2_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,portra400,cool_ambient,clean_scan,2,data/images/run2_xai_grok_imagine_corner_store_portra400_cool_ambient_clean_scan_rep02_00001_.png,14.208910899286716,13.316641423872339,10,20.48317735080739,0,0.16367403737421438
57,run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,portra400,cool_ambient,pushed_scan,1,data/images/run3_chatgpt_image_2_corner_store_portra400_cool_ambient_pushed_scan_rep01_00001_.png,14.092618437783926,11.79658196668228,10,20.48317735080739,0,0.16880876182137916
58,run2_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,1,data/images/run2_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,14.054869891315057,11.814213722907112,10,20.48317735080739,0,0.17050350379773305
59,run3_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,portra400,cool_ambient,pushed_scan,1,data/images/run3_xai_grok_imagine_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,14.048957666131741,11.52429703808618,10,20.48317735080739,0,0.1707701880440916
60,run2_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,2,data/images/run2_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep02_00001_.png,13.939605192797167,10.835295252642563,10,20.48317735080739,0,0.1757642704943454
61,run2_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,corner_store,portra400,warm_practical,pushed_scan,1,data/images/run2_xai_grok_imagine_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,13.895987098680843,10.913465214115739,10,20.48317735080739,0,0.17778904731997425
62,run2_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02,filmstock_20260503_085439_ff0729,xai_grok_imagine,backstage,portra400,cool_ambient,clean_scan,2,data/images/run2_xai_grok_imagine_backstage_portra400_cool_ambient_clean_scan_rep02_00001_.png,13.892516519816256,13.679049420641157,10,20.48317735080739,0,0.17795096076719075
63,run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,corner_store,portra400,warm_practical,pushed_scan,1,data/images/run3_chatgpt_image_2_corner_store_portra400_warm_practical_pushed_scan_rep01_00001_.png,13.80535787872179,13.71667186343969,10,20.48317735080739,0,0.18205640137678603
64,run2_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,backstage,cinestill800t,cool_ambient,pushed_scan,2,data/images/run2_chatgpt_image_2_backstage_cinestill800t_cool_ambient_pushed_scan_rep02_00001_.png,13.803498645272274,13.252603349176159,10,20.48317735080739,0,0.1821448015044672
65,run3_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,apartment,portra400,cool_ambient,pushed_scan,1,data/images/run3_chatgpt_image_2_apartment_portra400_cool_ambient_pushed_scan_rep01_00001_.png,13.736648183603057,13.145582722155913,10,20.48317735080739,0,0.18534632436877152
66,run3_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,corner_store,cinestill800t,cool_ambient,pushed_scan,1,data/images/run3_xai_grok_imagine_corner_store_cinestill800t_cool_ambient_pushed_scan_rep01_00001_.png,13.605795132654528,13.01822357598998,10,20.48317735080739,0,0.19174353376968445
67,run3_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,xai_grok_imagine,backstage,portra400,warm_practical,pushed_scan,1,data/images/run3_xai_grok_imagine_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,13.598355400104854,11.437938152598642,10,20.48317735080739,0,0.1921124805319857
68,run3_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,portra400,warm_practical,pushed_scan,1,data/images/run3_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep01_00001_.png,13.222656976318095,12.84327674868122,10,20.48317735080739,0,0.21148791808256506
69,run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02,filmstock_20260503_114446_63c69b,xai_grok_imagine,apartment,cinestill800t,warm_practical,clean_scan,2,data/images/run3_xai_grok_imagine_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,13.196892311395406,12.730546129778006,10,20.48317735080739,0,0.21287078054427377
70,run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,cinestill800t,warm_practical,pushed_scan,2,data/images/run3_chatgpt_image_2_backstage_cinestill800t_warm_practical_pushed_scan_rep02_00001_.png,13.17227418322581,12.81890906935866,10,20.48317735080739,0,0.21419867553168748
71,run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,cinestill800t,warm_practical,clean_scan,2,data/images/run2_chatgpt_image_2_apartment_cinestill800t_warm_practical_clean_scan_rep02_00001_.png,13.152643578805373,12.381532562097382,10,20.48317735080739,0,0.21526215482549427
72,run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01,filmstock_20260503_085439_ff0729,chatgpt_image_2,apartment,portra400,warm_practical,pushed_scan,1,data/images/run2_chatgpt_image_2_apartment_portra400_warm_practical_pushed_scan_rep01_00001_.png,13.104911679904479,10.923110981842587,10,20.48317735080739,0,0.2178651144927528
73,run2_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01,filmstock_20260503_085439_ff0729,xai_grok_imagine,apartment,portra400,cool_ambient,clean_scan,1,data/images/run2_xai_grok_imagine_apartment_portra400_cool_ambient_clean_scan_rep01_00001_.png,13.0688143319499,9.805864180839231,10,20.48317735080739,0,0.219849748578823
74,run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02,filmstock_20260503_005006_f42a60,chatgpt_image_2,backstage,portra400,warm_practical,pushed_scan,2,data/images/run1_chatgpt_image_2_backstage_portra400_warm_practical_pushed_scan_rep02_00001_.png,13.05235932445768,12.652362543166824,10,20.48317735080739,0,0.22075906974752435
75,run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01,filmstock_20260503_114446_63c69b,chatgpt_image_2,backstage,portra400,warm_practical,clean_scan,1,data/images/run3_chatgpt_image_2_backstage_portra400_warm_practical_clean_scan_rep01_00001_.png,13.049841082453337,13.68312619838948,10,20.48317735080739,0,0.22089848630061115
76,run1_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01,filmstock_20260503_005006_f42a60,xai_grok_imagine,backstage,cinestill800t,cool_ambient,clean_scan,1,data/images/run1_xai_grok_imagine_backstage_cinestill800t_cool_ambient_clean_scan_rep01_00001_.png,13.021850834135083,12.762843292427357,10,20.48317735080739,0,0.22245267813430614
