model_key,effect_type,effect_label,feature,n_runs,mean_run_effect,sd_run_effect,ci95_low_across_runs,ci95_high_across_runs,standardized_mean_run_effect,abs_standardized_mean_run_effect,same_sign_run_count,all_runs_same_sign,coefficient_of_variation_abs,run_effects
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,color_spatial_var_lab_b,3,-2.6191062066290107,3.105799087878,-10.334338845946528,5.096126432688507,-0.08645532711337386,0.08645532711337386,2,0,1.185824034175155,-2.6415141;-5.7136407;0.49783621
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,hue_hist_12bin_06,3,0.012719816631740995,0.017541371426381493,-0.03085536564435295,0.05629499890783494,0.08625782246056797,0.08625782246056797,2,0,1.3790585143034848,0.031006535;-0.0039665302;0.011119445
chatgpt_image_2,lighting_warm_minus_cool,Warm practical minus cool ambient,hue_hist_12bin_10,3,0.0019028584162394206,0.004560858491938093,-0.009426942161540735,0.013232658994019575,0.08576684842373383,0.08576684842373383,2,0,2.3968459518662573,0.0064898729;0.0018500884;-0.0026313861
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,fft_low_freq_log_power_mean,3,-0.04138346689323937,0.058775008472558045,-0.187388681948366,0.10462174816188724,-0.08576342824886732,0.08576342824886732,2,0,1.4202533737491154,-0.047831494;-0.096668588;0.020349681
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,palette_mean_pairwise_lab_distance,3,-0.3797783983484009,1.366173102044725,-3.773540521916634,3.0139837252198323,-0.0857244563066901,0.0857244563066901,1,0,3.5972901776035875,-1.9310493;0.14766759;0.64404647
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,hue_teal_cyan_share,3,0.014221059851982182,0.044487487019611034,-0.09629198435443688,0.12473410405840125,0.08247235419925894,0.08247235419925894,2,0,3.128282102927104,0.058654373;-0.030320404;0.014329211
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,value_sd,3,-0.002396017519964112,0.004953984198770682,-0.014702396491545606,0.009910361451617382,-0.08244864813364287,0.08244864813364287,2,0,2.067590974395247,-0.00061179077;0.001418711;-0.0079949728
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,fft_radial_loglog_slope,3,0.01848536154615027,0.04436150502754324,-0.09171472604277177,0.1286854491350723,0.08202350898045062,0.08202350898045062,2,0,2.3998180893996035,0.065282203;0.013128139;-0.022954257
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,midtone_red_excess,3,-0.005220442853492892,0.006696068881161278,-0.021854400081663464,0.011413514374677677,-0.08190466537796517,0.08190466537796517,2,0,1.2826629979640662,-0.0085874795;0.0024908974;-0.0095647464
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,lab_cov_a_b,3,-3.0523546169605704,7.138194496599797,-20.78461275977279,14.67990352585165,-0.0809460191126779,0.0809460191126779,1,0,2.3385862366502375,1.5671098;-11.273874;0.54970074
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,halation_ring_fraction,3,-0.0012563731935289171,0.003543702247650021,-0.01005941758613074,0.007546671199072907,-0.08082891450828318,0.08082891450828318,2,0,2.820580911708586,0.0026582877;-0.0021820068;-0.0042454004
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,halation_bright_fraction,3,-4.287560780843098e-05,0.00010638280903634292,-0.00030714515561754423,0.00022139394000068229,-0.08080657684157527,0.08080657684157527,2,0,2.481196523479348,-0.00016061465;4.6332677e-05;-1.4344851e-05
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,luma_p99,3,-0.0072779009739557905,0.022701255927749964,-0.06367094692817521,0.04911514498026363,-0.08064150488315244,0.08064150488315244,2,0,3.11920373868608,-0.029556035;0.015824049;-0.0081017166
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_corr_l_a_mean,3,-0.020541961719822994,0.06837976337006793,-0.1904067106279726,0.1493227871883266,-0.07951353966458077,0.07951353966458077,1,0,3.3287844804073146,0.026417649;-0.098993471;0.010949937
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,color_spatial_var_lab_a,3,-1.7450830961267154,4.228121824376235,-12.248319969934325,8.758153777680896,-0.07908749919553935,0.07908749919553935,2,0,2.422877073166732,-1.4005825;2.3002493;-6.1349161
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,fft_radial_loglog_slope,3,-0.017715937037972553,0.05753957565615862,-0.16065216684354744,0.12522029276760233,-0.07860940761712418,0.07860940761712418,2,0,3.2478990827765757,-0.039040507;0.047441759;-0.061549063
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,shadow_lab_a,3,0.23907154431152675,1.1016080630305936,-2.4974745886310057,2.975617677254059,0.07817456833075913,0.07817456833075913,1,0,4.6078594012640925,-0.65767232;-0.093855539;1.4687425
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_fraction,3,-5.920728047688802e-06,7.094149172519512e-06,-2.354357153992692e-05,1.1702115444549317e-05,-0.07813583264850808,0.07813583264850808,2,0,1.1981886543984677,-4.6888987e-06;-1.3550123e-05;4.7683716e-07
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,highlight_fraction,3,5.880991617838543e-06,2.8906743784759556e-05,-6.592734074178713e-05,7.768932397746422e-05,0.07761143108710872,0.07761143108710872,1,0,4.915283962840221,3.7630399e-05;-1.0728836e-06;-1.8914541e-05
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_l_a_mean,3,1.496597336167931,3.2095707482602847,-6.4764183981161665,9.469613070452029,0.07670032310757463,0.07670032310757463,2,0,2.144578685726154,3.5658296;3.1246965;-2.2007341
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,warmth_rgb_mean_rg_minus_b,3,-0.0031535583030846384,0.004892236178117206,-0.015306546687934896,0.00899943008176562,-0.07661683252320521,0.07661683252320521,2,0,1.551338427240076,-0.0078873156;-0.003456442;0.0018830827
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,lab_corr_a_b,3,0.017682406634403548,0.06900801319001958,-0.15374300134388827,0.18910781461269535,0.07631831436498082,0.07631831436498082,1,0,3.9026369326760655,-0.035313389;-0.0073530841;0.095713693
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,hue_hist_12bin_05,3,0.0034172005123562286,0.019371142105845295,-0.04470338411244877,0.05153778513716123,0.07619377159291628,0.07619377159291628,2,0,5.668716844622179,0.023686409;-0.014909506;0.0014746984
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,edge_density_canny,3,0.001570079061720106,0.00469072658604169,-0.010082331746175935,0.013222489869616149,0.0761257779537275,0.0761257779537275,2,0,2.9875734925747923,0.0026423931;-0.0035639604;0.0056318045
chatgpt_image_2,scan_pushed_minus_clean,Pushed scan minus clean scan,rgb_corr_r_b,3,-0.006542278636505495,0.012340290187395393,-0.037197258864956936,0.024112701591945947,-0.0742371411917886,0.0742371411917886,2,0,1.886237329993462,-0.010796626;-0.016192548;0.0073623378
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,palette_dominant_lab_chroma,3,-0.3117264404300691,0.34968213373036255,-1.180385015954985,0.5569321350948466,-0.07401489448600766,0.07401489448600766,2,0,1.1217596211855767,0.085551168;-0.44787148;-0.57285901
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,highlight_lab_a,3,-0.37327517387974596,0.5592143009922081,-1.7624405079245902,1.0158901601650983,-0.07394250585702938,0.07394250585702938,2,0,1.4981288339640937,-0.70229588;-0.68994012;0.27241048
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_l_b_mean,3,3.1130470150128513,8.51944993188199,-18.05043984414398,24.276533874169687,0.07352153078272089,0.07352153078272089,2,0,2.736691701344838,0.34276937;12.672854;-3.6764823
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,hue_red_orange_share,3,-0.017101488875713045,0.01926604133861911,-0.06496098872111758,0.030758010969691493,-0.07336655382973745,0.07336655382973745,2,0,1.1265709949956515,-0.027237872;-0.029183243;0.0051166488
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_cov_l_a_p90_abs,3,2.3529415551307924,14.860239534372079,-34.56193987784606,39.26782298810764,0.07290661514166051,0.07290661514166051,1,0,6.3156007857347936,-1.2005747;-10.408392;18.667791
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,highlight_minus_shadow_lab_a,3,-0.43461236031726,0.924691512836451,-2.7316734190897525,1.8624486984552324,-0.07283051563858808,0.07283051563858808,2,0,2.127623595797968,0.5223191;-0.50287566;-1.3232805
chatgpt_image_2,lighting_warm_minus_cool,Warm practical minus cool ambient,shadow_fraction,3,3.817346360948351e-05,3.4915013551213354e-05,-4.85602382593594e-05,0.0001249071654783264,0.07273115902856311,0.07273115902856311,2,0,0.914640963900885,6.7035357e-05;-6.3578288e-07;4.8120817e-05
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_warmth_rgb_r_minus_b,3,-0.008600805782609517,0.03983561226726594,-0.1075579524863889,0.09035634092116986,-0.07271432624852649,0.07271432624852649,2,0,4.631613975961641,-0.026170389;0.036999177;-0.036631205
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,local_lab_cov_a_b_mean,3,-1.3062688388269705,2.398806187777971,-7.265233753066272,4.65269607541233,-0.07233729032932146,0.07233729032932146,2,0,1.836380166529961,0.18456637;-4.0734008;-0.029972097
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,hue_warm_share,3,0.018025245435898653,0.04917897549035439,-0.10414210220493586,0.14019259307673318,0.07154742636797526,0.07154742636797526,2,0,2.7283387438603586,-0.037748342;0.036662616;0.055161462
chatgpt_image_2,lighting_warm_minus_cool,Warm practical minus cool ambient,shadow_red_excess,3,-0.0024618145075186878,0.012503443887172783,-0.033522090994398734,0.02859846197936136,-0.07145287301363182,0.07145287301363182,1,0,5.078954506517737,-0.01689779;0.0045610544;0.0049512919
xai_grok_imagine,lighting_warm_minus_cool,Warm practical minus cool ambient,luma_p05,3,0.0013397280514861147,0.004945349812334309,-0.01094520191513096,0.013624658018103189,0.07121610199093459,0.07121610199093459,2,0,3.691308700186281,-0.0043206453;0.0035167572;0.0048230723
xai_grok_imagine,scan_pushed_minus_clean,Pushed scan minus clean scan,hue_hist_12bin_06,3,-0.010425090789794924,0.046041615796422346,-0.12479880489960739,0.10394862332001754,-0.07069643034298606,0.07069643034298606,2,0,4.416423484915094,-0.0067348083;-0.058200796;0.033660332
xai_grok_imagine,filmstock_cinestill_minus_portra,CineStill minus Portra,warmth_rgb_mean_rg_minus_b,3,-0.0028574214213424255,0.004513157219396148,-0.014068725469102655,0.008353882626417805,-0.06942208053457252,0.06942208053457252,2,0,1.5794510343090564,-0.0075490611;-0.0024762837;0.0014530805
chatgpt_image_2,filmstock_cinestill_minus_portra,CineStill minus Portra,hue_hist_12bin_02,3,-0.004150244924757216,0.010758445576455444,-0.030875705301043707,0.022575215451529275,-0.06927296522011732,0.06927296522011732,2,0,2.5922435353823845,-0.011099656;0.0082420508;-0.0095931292
